month,puty,puty_return,puty_growth,put,put_return,put_growth,sp500,dividend,sp500_return,sp500_growth,rf_return,rf_growth
1986-12-31,101.79,0,1,91.67570763441734,0,1,248.6,8.28,0,1,0.0049,1.0049
1987-01-31,104.04,0.022104332449160102,1.02210433244916,95.22956999349888,0.03876558415293152,1.0387655841529315,264.5,8.3,0.06674041297935096,1.066740412979351,0.0042,1.0091205799999998
1987-02-28,104.82,0.007497116493656142,1.029767167698202,96.36401310849806,0.011912719075352518,1.0511401067420898,280.9,8.32,0.06462507876496515,1.135678596189913,0.0043,1.013459798494
1987-03-31,105.57,0.007155123068116831,1.0371352785145889,98.2358077992072,0.019424208585020697,1.0715576714275292,292.5,8.34,0.04377002491990045,1.185387276646143,0.004699999999999999,1.0182230595469215
1987-04-30,106.99,0.01345079094439705,1.0510855683269476,98.9790406993628,0.00756580433149967,1.0796648670994673,289.3,8.4,-0.008547008547008517,1.1752557614611332,0.0044,1.022703241008928
1987-05-31,109.24,0.02103000280400047,1.0731899007761077,101.94118419775826,0.029926977241501396,1.1119759730056016,289.1,8.46,0.0017455928102316776,1.177307279468523,0.0038,1.026589513324762
1987-06-30,110.54,0.011900402782863528,1.0859612928578448,103.61911727529622,0.016459815439095582,1.1302788922939826,301.4,8.52,0.0450017295053613,1.2302881432038584,0.0048,1.0315171429887207
1987-07-31,112.65,0.01908811290030754,1.1066902446212792,106.7586662399782,0.030298935633091606,1.16452513969904,310.1,8.56667,0.03123387248396381,1.2687148061872204,0.0046,1.0362621218464687
1987-08-31,113.22,0.0050599201065246735,1.1122900088417331,107.21869010957863,0.004309007275965504,1.169543086999048,329.4,8.61333,0.06455265237020313,1.3506137120279538,0.004699999999999999,1.0411325538191472
1987-09-30,111.9,-0.011658717541070396,1.0993221338048926,104.7006217391825,-0.02348534912917366,1.1420759592792638,318.7,8.66,-0.030292450920866076,1.3097003124432982,0.0045000000000000005,1.0458176503113332
1987-10-31,87.14,-0.2212689901697945,0.8560762353865804,88.10718088667518,-0.158484644855719,0.9610744564746351,280.2,8.71,-0.11852578182198503,1.1544670589584582,0.006,1.0520925562132013
1987-11-30,83.11,-0.04624741794812948,0.8164849199331959,83.74177076295682,-0.04954658723371508,0.9134564970788193,245,8.76,-0.12301927194860818,1.0124453618767377,0.0034999999999999996,1.0557748801599476
1987-12-31,87.77,0.05607026831909523,0.8622654484723452,89.34190344729802,0.06687382692435762,0.9745428287673982,241,8.81,-0.0133299319727892,0.9989495340767549,0.0039000000000000003,1.0598924021925713
1988-01-31,91.09,0.037826136493107176,0.8948816190195504,93.52382357829994,0.046808048291346216,1.0201592765583276,250.5,8.85667,0.04248155947441212,1.041386468120573,0.0029,1.0629660901589297
1988-02-29,93.54,0.026896476012734594,0.9189507810197468,96.75532702753216,0.03455273026264516,1.0554085648661828,258.1,8.90333,0.0333011743180307,1.0760658604278943,0.0046,1.0678557341736608
1988-03-31,93.24,-0.003207184092366977,0.9160035366931921,96.19762167105165,-0.0057640790808531905,1.0493251064356843,265.7,8.95,0.03233565801368976,1.1108611580908976,0.0044,1.0725542994040247
1988-04-30,95.84,0.027885027885028002,0.941546320856666,98.63589250631549,0.0253464773131451,1.07592180144007,262.6,9.04333,-0.00883097164722113,1.1010511746997975,0.0046,1.077488049181283
1988-05-31,98.25,0.025146076794657635,0.9652225169466551,101.1802734045638,0.025795689921753517,1.1036759466100725,256.1,9.13667,-0.02185304963188628,1.0769898487318361,0.0051,1.0829832382321078
1988-06-30,99.64,0.014147582697201067,0.9788780823263584,101.48396575889049,0.0030014976645931224,1.1069886273862901,270.7,9.23,0.06001236496160334,1.1416225565938731,0.0049,1.088289856099445
1988-07-31,100.95,0.013147330389401857,0.9917477158856473,103.41671227906618,0.01904484620523772,1.1280710555458093,269.1,9.30667,-0.0030456009112177496,1.1381456298952441,0.0051,1.0938401343655524
1988-08-31,101.06,0.00108964834076275,0.9928283721387172,102.46479740375244,-0.009204652268823055,1.117687553744986,263.7,9.38333,-0.01716111420785338,1.1186137827554425,0.0059,1.100293791158309
1988-09-30,102.74,0.016623787848802696,1.0093329403674234,105.18998813074013,0.026596360857957357,1.1474139752508352,268,9.46,0.019295917077487124,1.1401984615492258,0.0062,1.1071156126634907
1988-10-31,103.21,0.00457465446758798,1.013950289812359,106.21668968663248,0.009760449393874548,1.1586132512900955,277.4,9.55,0.03804415422885565,1.1835763476719086,0.0060999999999999995,1.1138690179007378
1988-11-30,102.64,-0.005522720666601977,1.0083505255919052,105.18001307091907,-0.00976001623447198,1.1473051671480297,271,9.64,-0.02017543859649107,1.1596971757451948,0.005699999999999999,1.120218071302772
1988-12-31,103.7,0.010327357755261168,1.0187641222123984,106.89543078973479,0.01630935069060202,1.1660169694681868,276.5,9.75,0.02329335793357923,1.1867104171543885,0.0063,1.1272754451519795
1989-01-31,105.18,0.014271938283510144,1.0333038608900682,109.64323555138787,0.025705539903366548,1.1959900652048536,285.4,9.81333,0.035145669077757624,1.2284181487668244,0.0055000000000000005,1.1334754601003154
1989-02-28,104.97,-0.0019965772960639505,1.0312407898614797,109.04873277561383,-0.00542215644024302,1.1895052199703366,294,9.89667,0.03302285388927828,1.268984021808489,0.0060999999999999995,1.1403896604069275
1989-03-31,107.66,0.025626369438887187,1.05766774732292,112.58235293222647,0.03240404603218683,1.2280500018737819,292.7,10.01,-0.0015844671201815652,1.2669733583498977,0.0067,1.1480302711316537
1989-04-30,108.54,0.008173880735649286,1.0663129973474803,114.12388892973068,0.013692518919303565,1.2448650997582893,302.3,10.0867,0.03566982689898657,1.3121660787278662,0.0067,1.1557220739482357
1989-05-31,109.69,0.010595172286714583,1.0776107672659399,116.14575761679035,0.017716436988092665,1.266919673856833,313.9,10.1933,0.04118240710111354,1.366204236366309,0.0079,1.1648522783324269
1989-06-30,110.46,0.007019783024888371,1.0851753610374302,117.7754170922819,0.014031157994323085,1.2846960239668344,323.7,10.37,0.033973133694382485,1.4126184755422133,0.0070999999999999995,1.1731227295085873
1989-07-31,112,0.013941698352344822,1.100304548580411,121.58941381793161,0.032383640150145165,1.3262991577092986,331.9,10.4233,0.028015472144990117,1.4521936490952645,0.006999999999999999,1.1813345886151472
1989-08-31,113.12,0.010000000000000009,1.1113075940662152,123.7895593591899,0.01809487744182059,1.3502983784192382,346.6,10.5467,0.04693851059556109,1.5203574560801292,0.0074,1.1900764645708994
1989-09-30,114.27,0.010166195190947525,1.1226053639846745,126.2785685712811,0.020106778188530905,1.3774485284024467,347.3,10.73,0.004599442200422965,1.5273502523233518,0.006500000000000001,1.1978119615906102
1989-10-31,114.86,0.005163209941366986,1.1284016111602322,127.38790921859274,0.008784868722085948,1.3895492328958927,347.4,10.7967,0.0028785632018426544,1.5317468265560148,0.0068000000000000005,1.2059570829294262
1989-11-30,117.51,0.023071565383945725,1.154435602711465,130.66254925608007,0.025706050578694795,1.4252690557583012,340.2,10.9233,-0.018105138169257295,1.5040143386208968,0.0069,1.2142781868016392
1989-12-31,118.77,0.01072249170283368,1.1668140288829947,133.17255496509298,0.019209832682000272,1.4526482358462507,348.6,11.06,0.02740054869684516,1.545225156747032,0.0060999999999999995,1.2216852837411292
1990-01-31,118.6,-0.00143133787993599,1.1651439237646137,129.45140773738515,-0.027942298085992356,1.4120579058261438,339.97,11.14,-0.022093134442532025,1.5110862896150372,0.005699999999999999,1.2286488898584536
1990-02-28,121.39,0.02352445193929187,1.1925532960015723,133.19331215277748,0.02890586113195015,1.4528746555622265,330.45,11.23,-0.025249776941102753,1.472931697863499,0.005699999999999999,1.2356521885306468
1990-03-31,122.93,0.012686382733338775,1.2076824835445528,135.12985110247953,0.014539310708639563,1.4739984516001534,338.46,11.32,0.02709436626822015,1.512839848773484,0.0064,1.243560362537243
1990-04-30,124.68,0.014235743919303712,1.224874742116122,136.27424067985618,0.008468814018811832,1.4864814703507718,338.18,11.4367,0.0019885904784415764,1.5158482676921619,0.0069,1.2521409290387497
1990-05-31,126.8,0.01700352903432778,1.2457019353571082,140.95189291280528,0.03432528561240078,1.5375053713781035,350.25,11.5533,0.038537982731090104,1.5742660020554353,0.0068000000000000005,1.2606554873562132
1990-06-30,127.66,0.006782334384858091,1.2541507024265648,141.96941295642654,0.007218917196455843,1.5486044953431881,360.39,11.66,0.031724958363074096,1.624209525423047,0.0063,1.2685976169265574
1990-07-31,128.79,0.008851637161209513,1.2652519893899208,144.1920631717802,0.015655838599796468,1.5728491973772003,360.03,11.7267,0.0017126585088376167,1.6269912416868981,0.0068000000000000005,1.2772240807216577
1990-08-31,121.91,-0.053420296606879414,1.197661852834267,134.38171800650665,-0.06803665159840466,1.4658378045184173,330.75,11.7833,-0.07859916766195396,1.4991110842970188,0.0066,1.2856537596544206
1990-09-30,121,-0.00746452300877698,1.1887218783770512,132.41730405229995,-0.014618163715629628,1.444409947511408,315.41,11.83,-0.04339884101788849,1.4340514006814582,0.006,1.2933676822123472
1990-10-31,124.1,0.025619834710743694,1.219176736418116,136.1506174557927,0.02819354638135696,1.4851329863602643,307.12,11.9267,-0.023132140177335336,1.4008787226593906,0.0068000000000000005,1.302162582451391
1990-11-30,128.31,0.03392425463336024,1.2605363984674334,143.1259650011667,0.051232581061476434,1.561220182471039,315.29,12.0133,0.029861644742554594,1.4427112654028489,0.005699999999999999,1.309584909171364
1990-12-31,129.42,0.008650923544540445,1.2714412024756854,145.00359786799126,0.013118743805914379,1.5817014300694996,328.75,12.09,0.04588632687367178,1.5089119861114526,0.006,1.3174424186263922
1991-01-31,134.02,0.03554319270591888,1.316632282149524,151.00298821127623,0.041374079205584335,1.647142870316781,325.49,12.1067,-0.006847477820025261,1.4985797447541842,0.0052,1.3242931192032497
