date,acmtp02,acmtp05,acmtp10
1990-07-31,0.8210953636289737,1.567100907155826,2.396682657510322
1990-08-31,1.0604600312685504,1.9822987947312445,2.9544059151685227
1990-09-28,1.0852696726961302,2.0256189011246812,3.01734227088913
1990-10-31,1.0718480891478848,1.9903176295736165,2.9776270674745042
1990-11-30,0.9275651732545205,1.7410462281074564,2.635102546333921
1990-12-31,1.00282659949365,1.8922503807049447,2.819846581269399
1991-01-31,1.0581422762250359,1.943885401973735,2.840747794276097
1991-02-28,1.0651032195865549,1.9729371464627903,2.823393288074537
1991-03-28,1.1130027744699689,2.024655280715254,2.797716071063353
1991-04-30,1.196191786060707,2.147963599508895,2.9845618207949016
1991-05-31,1.236613549858812,2.233650201155508,3.1184885738384196
1991-06-28,1.2901571137704915,2.3263337877682506,3.201020568018204
1991-07-31,1.1647854501562067,2.2459019660539026,3.112636624408178
1991-08-30,1.1818988347112267,2.2980313674365247,3.245377818363856
1991-09-30,1.1119967321506712,2.1498378613160876,3.0597629978905863
1991-10-31,1.2792045255297166,2.4111634585531636,3.4571785884797084
1991-11-29,1.3786247958484177,2.5950823113754637,3.692418364966236
1991-12-31,1.2150536784083141,2.344307771103049,3.3022215503488987
1992-01-31,1.3512799455937783,2.6513407192984095,3.6327581030272853
1992-02-28,1.2791428316927544,2.544284646856693,3.4392467950232275
1992-03-31,1.236082305104663,2.4581073944075804,3.214629447845904
1992-04-30,1.3547934149114242,2.6948869213859217,3.5494222091368064
1992-05-29,1.330152796947233,2.62126071020453,3.528256070013658
1992-06-30,1.4496955347742824,2.768839060734377,3.860508848930109
1992-07-31,1.3683618978288887,2.6259006049415943,3.6608443226722405
1992-08-31,1.5246242542333763,2.8186391239618303,4.00415953969986
1992-09-30,1.5691191335751502,2.8608987702541233,4.081553194823307
1992-10-30,1.3156895828452075,2.640052642703623,3.6331075645739674
1992-11-30,1.2580729282993088,2.5010719224302225,3.3428091669714415
1992-12-30,1.1117202772047805,2.428438172261651,3.268007786525973
1993-01-29,1.1846808423893807,2.402389583176158,3.343769489370448
1993-02-26,1.08469069099502,2.244594071710311,3.2009955297884254
1993-03-31,1.1127473828769334,2.266003882597313,3.231456293850109
1993-04-29,1.0546027758467074,2.254565052126636,3.2562990430239926
1993-05-28,1.121642155759924,2.101759930604457,2.973638201987882
1993-06-30,0.9799530090492525,1.8424185841233895,2.6581572413528187
1993-07-30,0.9199397856568128,1.7652674120718221,2.5014134066811393
1993-08-31,0.8060431777246722,1.5848996616302164,2.325697077627635
1993-09-30,0.8110914843370907,1.5285789071102482,2.2103638416835514
1993-10-29,0.7936875474251073,1.5054567949595326,2.1838742434560974
1993-11-30,0.9065027455511956,1.7178164243446292,2.435765010013838
1993-12-31,0.9387165399479596,1.7306420833662464,2.4442124119382864
1994-01-31,0.8712847090972469,1.6108295711308283,2.2849221740619106
1994-02-28,1.0267648962354667,1.8197589067215603,2.5480976469795213
1994-03-31,1.1404946448871973,2.029951570460643,2.7553964939116975
1994-04-29,1.2212183909692378,1.971207909829519,2.6393754759405263
1994-05-31,1.249618826915011,1.9286815599717073,2.6152993747497355
1994-06-30,1.325104492515698,2.0728573004922213,2.8227440337667513
1994-07-29,1.1617953241103152,1.8566493238301405,2.561488222619648
1994-08-31,1.129672754014333,1.8101860299360384,2.4937694980789225
1994-09-30,1.2141321829617828,1.9299729631635874,2.6308741175195864
1994-10-31,1.236643670281178,1.956621691417796,2.6554985616476046
1994-11-30,1.1662716282149725,1.6587741572135775,2.249464998822046
1994-12-30,1.009843989492798,1.4331553619440713,2.0149250070809996
1995-01-31,0.912999935772917,1.3946991385091323,1.9599548387410684
1995-02-28,0.8660019851144005,1.3723120099623953,2.003168033179362
1995-03-31,0.8434989526031389,1.3476934770033013,1.9763289697637099
1995-04-28,0.7536006288061481,1.2557891696756522,1.8710504283799478
1995-05-31,0.5142773072960285,0.9644714233955831,1.6072854506803385
1995-06-30,0.5248666155610389,0.9248369640085556,1.523799317471787
1995-07-31,0.5880627900274193,1.0947685070419668,1.7114948482865326
1995-08-31,0.5387297905361459,0.9796127257041753,1.5547661502815098
1995-09-29,0.49509984749130176,0.8537457652151588,1.3849646185971514
1995-10-31,0.39964524411602387,0.7916651325906647,1.3392337846515874
1995-11-30,0.29386998830555555,0.7005790596980814,1.2612306610860227
1995-12-29,0.2676450755232187,0.6493535698781843,1.1591889341817367
1996-01-31,0.2969433921783633,0.791970995966258,1.3897021034184869
1996-02-29,0.6045265331987384,1.1120020764129892,1.7404813247008857
1996-03-29,0.7386006200700557,1.1809970016802955,1.768992895862267
1996-04-30,0.8296487686961642,1.305153038236793,1.8925633059674691
1996-05-31,0.8682342355143948,1.347532590787793,1.8913120270160917
1996-06-28,0.8102631592383309,1.248844489623358,1.8147317765601843
1996-07-31,0.7445366646671614,1.2179915967375976,1.7794664769344255
1996-08-30,0.9610498793855111,1.412932856599645,1.9879867375097326
1996-09-30,0.7925995910412746,1.2759305249973254,1.8529407606623378
1996-10-31,0.5711053006073108,1.0652748423924576,1.6305158063439436
1996-11-29,0.4893929915728368,0.8722145238523709,1.3915769046244222
1996-12-31,0.571350144640749,1.0256624752373114,1.5382189675445206
1997-01-31,0.6239129442126874,1.1026773851484988,1.6430799483189489
1997-02-28,0.6415917456312403,1.089706933586199,1.5989079457555322
1997-03-31,0.7673057260189582,1.2435398590825653,1.7879159777649978
1997-04-30,0.7090562093333661,1.1529512637465391,1.6869951828644583
1997-05-30,0.7524455232671885,1.1665087822080116,1.6925541552190273
1997-06-30,0.6421457252620284,1.0626600050989987,1.566487875839564
1997-07-31,0.40056098890001746,0.7592724234864656,1.243169474646134
1997-08-29,0.5760990306312639,0.9763232108186015,1.49410225255468
1997-09-30,0.47828044334682485,0.8643975269442299,1.3679283662513102
1997-10-31,0.36653961189094275,0.6682676562830929,1.1248739128605543
1997-11-28,0.2945624164457712,0.5320236262903331,0.9202284639869651
1997-12-31,0.24254134317526166,0.4865709693731306,0.8764955081875625
1998-01-30,0.2428677034910871,0.5160868123271172,0.990185560801013
1998-02-27,0.24944210592369842,0.5038966351142635,0.9270824097552248
1998-03-31,0.27364892192863,0.5136929889799724,0.9127483135833581
1998-04-30,0.38740223964874154,0.6155931145744962,1.0566057797857509
1998-05-29,0.2684663185801499,0.49830217685421463,0.9100400766435186
1998-06-30,0.23528287730081932,0.38859758491453444,0.7379342295604427
1998-07-31,0.24218708336516315,0.4194756128530859,0.7700125426774562
1998-08-31,0.11471752145616865,0.28199302868181864,0.6775859918750626
1998-09-30,0.11094845667192121,0.2047313679827356,0.6471422798205326
1998-10-30,0.265436401137066,0.4692560717262939,1.017725480004787
1998-11-30,0.14019266472327097,0.3073026215263255,0.7086306632859039
1998-12-31,0.17995708813736933,0.37702855641251265,0.8033835514228649
1999-01-29,0.27904604221460616,0.39504891054192104,0.8473993928313783
1999-02-26,0.42764764719462,0.6603925433397198,1.1076192269867358
1999-03-31,0.49367367574238674,0.779357791550118,1.2808408094439505
1999-04-30,0.520308976400532,0.7761780191934013,1.265553391901145
1999-05-27,0.5523254280739405,0.8535786757415682,1.2810312267958848
1999-06-30,0.6894715856473352,1.0076462260559431,1.5473478699345682
1999-07-30,0.6422245657195962,1.0168891776119073,1.5230113843273783
1999-08-31,0.6973836201069812,1.069592644854045,1.6465128844155057
1999-09-30,0.7188986193987796,1.0928566331464715,1.6958528978175549
1999-10-29,0.7231127131851025,1.0616876401502537,1.6455956293081817
1999-11-30,0.7268124575343808,1.0561573753178326,1.6683688509459014
1999-12-31,0.7918572745249941,1.173720680655661,1.817490012982546
2000-01-31,0.6523270506443399,0.9278115336844843,1.3722246605265571
2000-02-29,0.4438049257057388,0.7637749108691496,1.1629695583783688
2000-03-31,0.3668234680711757,0.46977605992359894,0.8250568408647565
2000-04-28,0.3841135115096659,0.5098494475177908,0.8466952359677133
2000-05-31,0.42836038354153594,0.5586721211118117,0.971604195222513
2000-06-30,0.34650984421465125,0.493499417161833,0.9441759348818772
2000-07-31,0.17998201471223663,0.3770686169538573,0.7943957627286604
2000-08-31,0.10175545058009128,0.27031683041509247,0.6866768431080859
2000-09-29,0.17184048622255066,0.445245483348196,1.0221629633055418
2000-10-31,0.030678839747523057,0.3129660421460807,0.8510911849361769
2000-11-30,-0.005695343951131804,0.21091203856018836,0.7394785683044818
2000-12-29,-0.013017452076994118,0.25263282693017874,0.8001579006681441
2001-01-31,0.15205365525256287,0.595870357755147,1.1520780399190738
2001-02-28,0.12126029195720545,0.5594405407364142,1.1137278426618629
2001-03-30,0.28911401300023387,0.8042504248735516,1.4020026221957829
2001-04-30,0.5262647616193221,1.1292795016204638,1.7324879073982267
2001-05-31,0.6773370133391863,1.299489057576694,1.8732470189562642
2001-06-29,0.6537287752445544,1.2771120308791621,1.8519135353477836
2001-07-31,0.46024380879510574,1.1270745427202051,1.6962238716163327
2001-08-31,0.4451060676129206,1.0942767620318685,1.6446270198217667
2001-09-28,0.6103823083715598,1.4371879107017378,2.123327291354844
2001-10-31,0.50531864440632,1.3399261742208637,1.9530390391410628
2001-11-30,0.8831749550207266,1.765902242121156,2.3726564090023103
2001-12-31,0.9825402391842966,1.9159169321855072,2.457842766465356
2002-01-31,0.9293516811736655,1.8035909346789918,2.349351949643816
2002-02-28,0.9666356241681648,1.794636024835624,2.368263746650191
2002-03-28,1.137861899881464,1.9301300945515787,2.4617554070220673
2002-04-30,0.9826108604533403,1.8096566311266251,2.3196935141445154
2002-05-31,1.089984007284559,1.8521433658179163,2.4541833167198353
2002-06-28,0.9512737486709204,1.7951864741383865,2.413204502262029
2002-07-31,0.6930349986913873,1.7002049035905842,2.4750447349939755
2002-08-30,0.6463431813039737,1.4770269184511664,2.237718321666342
2002-09-30,0.5490801016027134,1.286147499782333,2.086462584742317
2002-10-31,0.6930459561693337,1.5687695421306371,2.4468777038414102
2002-11-29,0.8671528815849641,1.6873418996876297,2.4314447301842232
2002-12-31,0.6389951496707659,1.4890951458249808,2.293537027819763
2003-01-31,0.6276312246903941,1.5219401724408852,2.264199988501037
2003-02-28,0.53498411120673,1.3478743875765613,2.10787922721852
