S,original_call_pv,original_call_delta,original_loan,option_pnl,delta_pnl,full_pnl
97.38,3.987761167674492,0.5199388058383725,-48.006119416162754,1.254709794709818,-1.3622396712965383,-0.10752987658672031
97.39,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2505707273080091,-1.3570402832381518,-0.10646955593014273
97.4,3.987761167674492,0.5199388058383725,-48.006119416162754,1.24642762674236,-1.3518408951797656,-0.10541326843740562
97.41,3.987761167674492,0.5199388058383725,-48.006119416162754,1.242280492523335,-1.3466415071213864,-0.10436101459805136
97.42,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2381293241656834,-1.3414421190630001,-0.1033127948973167
97.43,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2339741211884956,-1.3362427310046137,-0.10226860981611807
97.44,3.987761167674492,0.5199388058383725,-48.006119416162754,1.229814883115182,-1.3310433429462347,-0.10122845983105266
97.45,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2256516094734025,-1.3258439548878485,-0.100192345414446
97.46,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2214842997952147,-1.3206445668294693,-0.09916026703425462
97.47,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2173129536169185,-1.315445178771083,-0.09813222515416453
97.48,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2131375704791836,-1.3102457907126965,-0.09710822023351295
97.49,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2089581499269428,-1.3050464026543176,-0.09608825272737476
97.5,3.987761167674492,0.5199388058383725,-48.006119416162754,1.2047746915094635,-1.2998470145959313,-0.09507232308646785
97.51,3.987761167674492,0.5199388058383725,-48.006119416162754,1.200587194780347,-1.2946476265375448,-0.0940604317571978
97.52,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1963956592974725,-1.289448238479166,-0.0930525791816934
97.53,3.987761167674492,0.5199388058383725,-48.006119416162754,1.192200084623046,-1.2842488504207794,-0.09204876579773336
97.54,3.987761167674492,0.5199388058383725,-48.006119416162754,1.188000470323594,-1.2790494623623931,-0.09104899203879913
97.55,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1837968159699557,-1.273850074304014,-0.0900532583340583
97.56,3.987761167674492,0.5199388058383725,-48.006119416162754,1.179589121137269,-1.2686506862456277,-0.08906156510835861
97.57,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1753773854050067,-1.2634512981872488,-0.08807391278224208
97.58,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1711616083569254,-1.2582519101288623,-0.08709030177193688
97.59,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1669417895811378,-1.253052522070476,-0.0861107324893382
97.6,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1627179286700269,-1.2478531340120969,-0.08513520534206998
97.61,3.987761167674492,0.5199388058383725,-48.006119416162754,1.158490025220324,-1.2426537459537106,-0.08416372073338652
97.62,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1542580788330454,-1.237454357895324,-0.08319627906227867
97.63,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1500220891135413,-1.2322549698369452,-0.08223288072340385
97.64,3.987761167674492,0.5199388058383725,-48.006119416162754,1.145782055671475,-1.2270555817785587,-0.0812735261070836
97.65,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1415379781207946,-1.2218561937201724,-0.0803182155993778
97.66,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1372898560798035,-1.2166568056617935,-0.07936694958198998
97.67,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1330376891710898,-1.211457417603407,-0.07841972843231715
97.68,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1287814770215618,-1.2062580295450207,-0.07747655252345886
97.69,3.987761167674492,0.5199388058383725,-48.006119416162754,1.124521219262455,-1.2010586414866415,-0.07653742222418658
97.7,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1202569155292892,-1.1958592534282553,-0.07560233789896609
97.71,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1159885654619188,-1.1906598653698763,-0.07467129990795751
97.72,3.987761167674492,0.5199388058383725,-48.006119416162754,1.111716168704497,-1.1854604773114898,-0.07374430860699288
97.73,3.987761167674492,0.5199388058383725,-48.006119416162754,1.107439724905504,-1.1802610892531036,-0.07282136434759967
97.74,3.987761167674492,0.5199388058383725,-48.006119416162754,1.1031592337177258,-1.1750617011947244,-0.07190246747699858
97.75,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0988746947982406,-1.1698623131363381,-0.07098761833809752
97.76,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0945861078084747,-1.1646629250779517,-0.07007681726947701
97.77,3.987761167674492,0.5199388058383725,-48.006119416162754,1.090293472414153,-1.1594635370195727,-0.06917006460541963
97.78,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0859967882852786,-1.1542641489611862,-0.06826736067590766
97.79,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0816960550962165,-1.1490647609028,-0.0673687058065835
97.8,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0773912725256096,-1.143865372844421,-0.0664741003188114
97.81,3.987761167674492,0.5199388058383725,-48.006119416162754,1.073082440256421,-1.1386659847860345,-0.06558354452961357
97.82,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0687695579759264,-1.1334665967276556,-0.06469703875172916
97.83,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0644526253757007,-1.128267208669269,-0.06381458329356837
97.84,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0601316421516245,-1.1230678206108828,-0.06293617845925836
97.85,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0558066080039197,-1.117868432552504,-0.06206182454858422
97.86,3.987761167674492,0.5199388058383725,-48.006119416162754,1.051477522637093,-1.1126690444941174,-0.06119152185702448
97.87,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0471443857599354,-1.1074696564357311,-0.06032527067579574
97.88,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0428071970855939,-1.102270268377352,-0.059463071291758096
97.89,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0384659563314997,-1.0970708803189657,-0.05860492398746597
97.9,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0341206632193831,-1.0918714922605792,-0.057750829041196106
97.91,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0297713174752872,-1.0866721042022003,-0.05690078672691312
97.92,3.987761167674492,0.5199388058383725,-48.006119416162754,1.025417918829568,-1.0814727161438138,-0.056054797314245786
97.93,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0210604670168806,-1.0762733280854275,-0.05521286106854695
97.94,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0166989617762,-1.0710739400270486,-0.05437497825084869
97.95,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0123334028507642,-1.065874551968662,-0.05354114911789787
97.96,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0079637899881817,-1.0606751639102832,-0.05271137392210146
97.97,3.987761167674492,0.5199388058383725,-48.006119416162754,1.0035901229402882,-1.0554757758518967,-0.051885652911608515
97.98,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9992124014632893,-1.0502763877935104,-0.051063986330221134
97.99,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9948306253176469,-1.0450769997351315,-0.050246374417484585
98,3.987761167674492,0.5199388058383725,-48.006119416162754,0.99044479426815,-1.039877611676745,-0.04943281740859495
98.01,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9860549080838865,-1.0346782236183585,-0.04862331553447197
98.02,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9816609665382359,-1.0294788355599795,-0.047817869021743675
98.03,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9772629694088906,-1.0242794475015933,-0.04701647809270271
98.04,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9728609164778277,-1.0190800594432068,-0.0462191429653791
98.05,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9684548075313302,-1.0138806713848278,-0.04542586385349767
98.06,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9640446423599869,-1.0086812833264414,-0.04463664096645448
98.07,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9596304207586641,-1.0034818952680624,-0.0438514745093983
98.08,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9552121425265554,-0.998282507209676,-0.04307036468312064
98.09,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9507898074671246,-0.9930831191512897,-0.04229331168416506
98.1,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9463634153881415,-0.9878837310929107,-0.04152031570476922
98.11,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9419329661016675,-0.9826843430345243,-0.0407513769328568
98.12,3.987761167674492,0.5199388058383725,-48.006119416162754,0.937498459424063,-0.977484954976138,-0.03998649555207501
98.13,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9330598951759868,-0.9722855669177589,-0.03922567174177216
98.14,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9286172731823754,-0.9670861788593725,-0.03846890567699712
98.15,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9241705932724642,-0.9618867908009862,-0.037716197528521955
98.16,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9197198552797943,-0.9566874027426071,-0.03696754746281283
98.17,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9152650590421629,-0.9514880146842207,-0.0362229556420578
98.18,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9108062044017018,-0.9462886266258344,-0.03548242222413256
98.19,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9063432912047844,-0.9410892385674554,-0.034745947362671004
98.2,3.987761167674492,0.5199388058383725,-48.006119416162754,0.9018763193021115,-0.935889850509069,-0.03401353120695749
98.21,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8974052885486614,-0.93069046245069,-0.033285173902028564
98.22,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8929301988036826,-0.9254910743923036,-0.032560875588620974
98.23,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8884510499307225,-0.9202916863339172,-0.03184063640319468
98.24,3.987761167674492,0.5199388058383725,-48.006119416162754,0.883967841797606,-0.9150922982755383,-0.031124456477932272
98.25,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8794805742764567,-0.9098929102171518,-0.030412335940695145
98.26,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8749892472436613,-0.9046935221587654,-0.02970427491510408
98.27,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8704938605798986,-0.8994941341003865,-0.02900027352048784
98.28,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8659944141701246,-0.8942947460420001,-0.028300331871875528
98.29,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8614909079035868,-0.8890953579836137,-0.027604450080026877
98.3,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8569833416738035,-0.8838959699252347,-0.026912628251431148
98.31,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8524717153785701,-0.8786965818668483,-0.026224866488278153
98.32,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8479560289199597,-0.8734971938084694,-0.02554116488850966
98.33,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8434362822043155,-0.868297805750083,-0.024861523545767428
98.34,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8389124751422585,-0.8630984176916966,-0.024185942549438066
98.35,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8343846076487225,-0.8578990296333175,-0.02351442198459508
98.36,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8298526796428334,-0.8526996415749312,-0.022846961932097787
98.37,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8253166910480516,-0.8475002535165448,-0.02218356246849318
98.38,3.987761167674492,0.5199388058383725,-48.006119416162754,0.820776641792115,-0.8423008654581657,-0.02152422366605078
98.39,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8162325318069747,-0.8371014773997794,-0.02086894559280461
98.4,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8116843610289166,-0.831902089341393,-0.02021772831247637
98.41,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8071321293984468,-0.826702701283014,-0.019570571884567234
98.42,3.987761167674492,0.5199388058383725,-48.006119416162754,0.8025758368603491,-0.8215033132246277,-0.018927476364278606
98.43,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7980154833636774,-0.8163039251662413,-0.018288441802563837
98.44,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7934510688617635,-0.8111045371078622,-0.017653468246098702
98.45,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7888825933121808,-0.8059051490494759,-0.017022555737295053
98.46,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7843100566767802,-0.8007057609910969,-0.016395704314316695
98.47,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7797334589216476,-0.7955063729327105,-0.015772914011062955
98.48,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7751528000171675,-0.7903069848743242,-0.015154184857156694
98.49,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7705680799379522,-0.7851075968159451,-0.01453951687799293
98.5,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7659792986628844,-0.7799082087575587,-0.01392891009467434
98.51,3.987761167674492,0.5199388058383725,-48.006119416162754,0.76138645617511,-0.7747088206991724,-0.013322364524062325
98.52,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7567895524620027,-0.7695094326407933,-0.012719880178790555
98.53,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7521885875152137,-0.7643100445824069,-0.012121457067193253
98.54,3.987761167674492,0.5199388058383725,-48.006119416162754,0.747583561330643,-0.7591106565240205,-0.011527095193377579
98.55,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7429744739084541,-0.7539112684656416,-0.010936794557187546
98.56,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7383613252530097,-0.7487118804072552,-0.010350555154245544
98.57,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7337441153729785,-0.7435124923488762,-0.009768376975897719
98.58,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7291228442812496,-0.7383131042904898,-0.00919026000924017
98.59,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7244975119949544,-0.7331137162321034,-0.008616204237149039
98.6,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7198681185354872,-0.7279143281737245,-0.008046209638237323
98.61,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7152346639284701,-0.7227149401153381,-0.0074802761868679735
98.62,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7105971482037674,-0.7175155520569517,-0.006918403853184318
98.63,3.987761167674492,0.5199388058383725,-48.006119416162754,0.705955571395485,-0.7123161639985727,-0.006360592603087634
98.64,3.987761167674492,0.5199388058383725,-48.006119416162754,0.7013099335419852,-0.7071167759401863,-0.005806842398201062
98.65,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6966602346858295,-0.7019173878817999,-0.005257153195970421
98.66,3.987761167674492,0.5199388058383725,-48.006119416162754,0.692006474873871,-0.6967179998234209,-0.00471152494954985
98.67,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6873486541571197,-0.6915186117650345,-0.0041699576079148315
98.68,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6826867725909054,-0.6863192237066481,-0.0036324511157427297
98.69,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6780208302347219,-0.6811198356482692,-0.00309900541354724
98.7,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6733508271523405,-0.6759204475898828,-0.002569620437542275
98.71,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6686767634117317,-0.6707210595315037,-0.002044296119772082
98.72,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6639986390850865,-0.6655216714731174,-0.001523032388030865
98.73,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6593164542488452,-0.660322283414731,-0.0010058291658857632
98.74,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6546302089836828,-0.655122895356352,-4.926863726691932e-4
98.75,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6499399033744666,-0.6499235072979657,1.639607650094632e-5
98.76,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6452455375102772,-0.6447241192395792,5.214182706980708e-4
98.77,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6405471114844588,-0.6395247311812002,0.0010223803032585188
98.78,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6358446253945402,-0.6343253431228139,0.0015192822717263743
98.79,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6311380793422714,-0.6291259550644275,0.0020121242778439186
98.8,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6264274734336226,-0.6239265670060484,0.0025009064275741677
98.81,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6217128077787919,-0.618727178947662,0.0029856288311298496
98.82,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6169940824921483,-0.6135277908892831,0.003466291602865157
98.83,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6122712976923097,-0.6083284028308967,0.003942894861412971
98.84,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6075444535020793,-0.6031290147725104,0.0044154387295689546
98.85,3.987761167674492,0.5199388058383725,-48.006119416162754,0.6028135500484879,-0.5979296267141313,0.00488392333435661
98.86,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5980785874627585,-0.5927302386557449,0.005348348807013625
98.87,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5933395658802993,-0.5875308505973585,0.005808715282940802
98.88,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5885964854407533,-0.5823314625389795,0.006265022901773776
98.89,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5838493462879342,-0.5771320744805931,0.006717271807341052
98.9,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5790981485698978,-0.5719326864222067,0.007165462147691093
98.91,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5743428924388425,-0.5667332983638278,0.007609594075014714
98.92,3.987761167674492,0.5199388058383725,-48.006119416162754,0.56958357805118,-0.5615339103054414,0.008049667745738565
98.93,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5648202055675355,-0.556334522247055,0.008485683320480497
98.94,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5600527751527196,-0.551135134188676,0.008917640964043572
98.95,3.987761167674492,0.5199388058383725,-48.006119416162754,0.555281286975692,-0.5459357461302896,0.0093455408454024
98.96,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5505057412096548,-0.5407363580719107,0.009769383137744114
98.97,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5457261380319665,-0.5355369700135243,0.010189168018442163
98.98,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5409424776241636,-0.5303375819551379,0.010604895669025671
98.99,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5361547601719963,-0.5251381938967589,0.011016566275237394
99,3.987761167674492,0.5199388058383725,-48.006119416162754,0.531362985865357,-0.5199388058383725,0.011424180026984532
99.01,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5265671548983377,-0.5147394177799861,0.011827737118351611
99.02,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5217672674692082,-0.5095400297216071,0.01222723774760115
99.03,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5169633237804021,-0.5043406416632207,0.012622682117181427
99.04,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5121553240385381,-0.49914125360483436,0.013014070433703784
99.05,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5073432684543917,-0.49394186554645536,0.013401402907936344
99.06,3.987761167674492,0.5199388058383725,-48.006119416162754,0.5025271572429162,-0.488742477488069,0.013784679754847207
99.07,3.987761167674492,0.5199388058383725,-48.006119416162754,0.49770699062323587,-0.48354308942968993,0.014163901193545936
99.08,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4928827688186317,-0.47834370137130355,0.014539067447328136
99.09,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4880544920565413,-0.4731443133129172,0.014910178743624103
99.1,3.987761167674492,0.5199388058383725,-48.006119416162754,0.48322216056859446,-0.4679449252545382,0.015277235314056281
99.11,3.987761167674492,0.5199388058383725,-48.006119416162754,0.478385774590528,-0.4627455371961518,0.0156402373943762
99.12,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4735453343622851,-0.4575461491377654,0.015999185224519652
99.13,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4687008401279442,-0.45234676107938643,0.01635407904855779
99.14,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4638522921357193,-0.44714737302100005,0.016704919114719274
99.15,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4589996906380236,-0.44194798496261367,0.017051705675409923
99.16,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4541430358913843,-0.4367485969042347,0.017394438987149596
99.17,3.987761167674492,0.5199388058383725,-48.006119416162754,0.44928232815644975,-0.4315492088458483,0.017733119310601453
99.18,3.987761167674492,0.5199388058383725,-48.006119416162754,0.44441756769807483,-0.4263498207874619,0.018067746910612914
99.19,3.987761167674492,0.5199388058383725,-48.006119416162754,0.43954875478520705,-0.42115043272908287,0.018398322056124183
99.2,3.987761167674492,0.5199388058383725,-48.006119416162754,0.43467588969097903,-0.4159510446706965,0.018724845020282543
99.21,3.987761167674492,0.5199388058383725,-48.006119416162754,0.429798972692609,-0.4107516566123175,0.019047316080291532
99.22,3.987761167674492,0.5199388058383725,-48.006119416162754,0.42491800407149327,-0.4055522685539311,0.019365735517562155
99.23,3.987761167674492,0.5199388058383725,-48.006119416162754,0.42003298411313494,-0.40035288049554474,0.019680103617590206
99.24,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4151439131072152,-0.39515349243716574,0.01999042067004947
99.25,3.987761167674492,0.5199388058383725,-48.006119416162754,0.41025079134747955,-0.38995410437877936,0.020296686968700184
99.26,3.987761167674492,0.5199388058383725,-48.006119416162754,0.4053536191318585,-0.384754716320393,0.020598902811465536
99.27,3.987761167674492,0.5199388058383725,-48.006119416162754,0.40045239676238253,-0.379555328262014,0.020897068500368543
99.28,3.987761167674492,0.5199388058383725,-48.006119416162754,0.395547124545196,-0.3743559402036276,0.021191184341568414
99.29,3.987761167674492,0.5199388058383725,-48.006119416162754,0.3906378027905788,-0.36915655214524123,0.02148125064533757
99.3,3.987761167674492,0.5199388058383725,-48.006119416162754,0.3857244318129389,-0.36395716408686224,0.021767267726076678
99.31,3.987761167674492,0.5199388058383725,-48.006119416162754,0.38080701193078426,-0.35875777602847586,0.022049235902308395
99.32,3.987761167674492,0.5199388058383725,-48.006119416162754,0.37588554346673675,-0.3535583879700968,0.02232715549663994
99.33,3.987761167674492,0.5199388058383725,-48.006119416162754,0.3709600267475537,-0.34835899991171043,0.022601026835843252
99.34,3.987761167674492,0.5199388058383725,-48.006119416162754,0.36603046210407797,-0.34315961185332405,0.022870850250753916
99.35,3.987761167674492,0.5199388058383725,-48.006119416162754,0.36109684987127366,-0.33796022379494506,0.023136626076328604
99.36,3.987761167674492,0.5199388058383725,-48.006119416162754,0.35615919038819754,-0.3327608357365587,0.023398354651638864
99.37,3.987761167674492,0.5199388058383725,-48.006119416162754,0.35121748399802755,-0.3275614476781723,0.023656036319855245
99.38,3.987761167674492,0.5199388058383725,-48.006119416162754,0.34627173104804143,-0.3223620596197933,0.023909671428248125
99.39,3.987761167674492,0.5199388058383725,-48.006119416162754,0.34132193188957416,-0.31716267156140693,0.02415926032816723
99.4,3.987761167674492,0.5199388058383725,-48.006119416162754,0.3363680868781387,-0.31196328350302055,0.024404803375118134
99.41,3.987761167674492,0.5199388058383725,-48.006119416162754,0.3314101963732625,-0.30676389544464155,0.024646300928620968
99.42,3.987761167674492,0.5199388058383725,-48.006119416162754,0.32644826073860855,-0.3015645073862552,0.024883753352353377
99.43,3.987761167674492,0.5199388058383725,-48.006119416162754,0.32148228034189685,-0.2963651193278688,0.025117161014028055
99.44,3.987761167674492,0.5199388058383725,-48.006119416162754,0.31651225555499707,-0.29116573126948975,0.02534652428550732
99.45,3.987761167674492,0.5199388058383725,-48.006119416162754,0.3115381867537863,-0.28596634321110337,0.025571843542682937
99.46,3.987761167674492,0.5199388058383725,-48.006119416162754,0.30656007431827703,-0.2807669551527244,0.025793119165552658
99.47,3.987761167674492,0.5199388058383725,-48.006119416162754,0.3015779186325247,-0.275567567094338,0.026010351538186705
99.48,3.987761167674492,0.5199388058383725,-48.006119416162754,0.296591720084713,-0.2703681790359516,0.0262235410487614
99.49,3.987761167674492,0.5199388058383725,-48.006119416162754,0.29160147906704736,-0.2651687909775726,0.026432688089474743
99.5,3.987761167674492,0.5199388058383725,-48.006119416162754,0.28660719597583295,-0.25996940291918624,0.026637793056646708
99.51,3.987761167674492,0.5199388058383725,-48.006119416162754,0.2816088712114322,-0.25477001486079986,0.026838856350632323
99.52,3.987761167674492,0.5199388058383725,-48.006119416162754,0.2766065051783002,-0.24957062680242087,0.02703587837587934
99.53,3.987761167674492,0.5199388058383725,-48.006119416162754,0.27160009828493514,-0.2443712387440345,0.027228859540900652
99.54,3.987761167674492,0.5199388058383725,-48.006119416162754,0.2665896509438852,-0.23917185068564809,0.02741780025823712
99.55,3.987761167674492,0.5199388058383725,-48.006119416162754,0.26157516357181265,-0.2339724626272691,0.027602700944543562
99.56,3.987761167674492,0.5199388058383725,-48.006119416162754,0.2565566365893588,-0.2287730745688827,0.027783562020476077
99.57,3.987761167674492,0.5199388058383725,-48.006119416162754,0.2515340704213074,-0.22357368651050372,0.02796038391080366
99.58,3.987761167674492,0.5199388058383725,-48.006119416162754,0.246507465496407,-0.21837429845211734,0.02813316704428967
99.59,3.987761167674492,0.5199388058383725,-48.006119416162754,0.24147682224752742,-0.21317491039373096,0.028301911853796463
99.6,3.987761167674492,0.5199388058383725,-48.006119416162754,0.23644214111156003,-0.20797552233535194,0.028466618776208097
99.61,3.987761167674492,0.5199388058383725,-48.006119416162754,0.23140342252941082,-0.20277613427696556,0.02862728825244526
99.62,3.987761167674492,0.5199388058383725,-48.006119416162754,0.2263606669460927,-0.19757674621857918,0.028783920727513512
99.63,3.987761167674492,0.5199388058383725,-48.006119416162754,0.22131387481061893,-0.19237735816020018,0.028936516650418742
99.64,3.987761167674492,0.5199388058383725,-48.006119416162754,0.21626304657602446,-0.1871779701018138,0.029085076474210658
99.65,3.987761167674492,0.5199388058383725,-48.006119416162754,0.21120818269940855,-0.18197858204342743,0.029229600655981125
99.66,3.987761167674492,0.5199388058383725,-48.006119416162754,0.20614928364189922,-0.1767791939850484,0.029370089656850812
99.67,3.987761167674492,0.5199388058383725,-48.006119416162754,0.20108634986863194,-0.17157980592666203,0.029506543941969915
99.68,3.987761167674492,0.5199388058383725,-48.006119416162754,0.1960193818487994,-0.16638041786827565,0.029638963980523764
99.69,3.987761167674492,0.5199388058383725,-48.006119416162754,0.19094838005560888,-0.16118102980989665,0.029767350245712226
99.7,3.987761167674492,0.5199388058383725,-48.006119416162754,0.18587334496626795,-0.15598164175151027,0.029891703214757676
99.71,3.987761167674492,0.5199388058383725,-48.006119416162754,0.18079427706202722,-0.15078225369313128,0.03001202336889594
99.72,3.987761167674492,0.5199388058383725,-48.006119416162754,0.17571117682814474,-0.14558286563474487,0.03012831119339987
99.73,3.987761167674492,0.5199388058383725,-48.006119416162754,0.17062404475388604,-0.1403834775763585,0.030240567177527544
99.74,3.987761167674492,0.5199388058383725,-48.006119416162754,0.1655328813325525,-0.1351840895179795,0.030348791814573006
99.75,3.987761167674492,0.5199388058383725,-48.006119416162754,0.16043768706142458,-0.12998470145959312,0.03045298560183146
99.76,3.987761167674492,0.5199388058383725,-48.006119416162754,0.15533846244178307,-0.12478531340120674,0.030553149040576322
