month,gamma,gamma_return,inv_gamma_return,gamma_growth,inv_gamma_growth,sp500,sp500_return,sp500_growth,rf_return,rf_growth
2020-05-31,792.0027,-0.022792545857339364,0.022792545857339364,0.07920027,3.0670726368852184,6227.81005859375,0.04762743737938613,2.7432265427128075,1e-4,1.0552325744606137
2020-06-30,887.8269,0.120989739050132,-0.120989739050132,0.08878269,2.6959883189006755,6351.669921875,0.01988818896464828,2.797784350567119,1e-4,1.0553380977180598
2020-07-31,752.396,-0.15254201015986346,0.15254201015986346,0.07523959999999999,3.107239796433296,6709.81005859375,0.05638519336235093,2.955537962160005,1e-4,1.0554436315278315
2020-08-31,662.5296,-0.119440294738409,0.119440294738409,0.06625296,3.478369433542203,7192.10986328125,0.07187979994601834,3.1679814396129293,1e-4,1.0555491758909845
2020-09-30,752.8445,0.13631828676031987,-0.13631828676031987,0.07528445,3.0042040716422655,6918.830078125,-0.03799716499763972,3.0476071261424966,1e-4,1.0556547308085735
2020-10-31,749.0997,-0.004974201179659299,0.004974201179659299,0.07490996999999999,3.0191475870793663,6734.83984375,-0.026592680019229653,2.966563085012665,1e-4,1.0557602962816544
2020-11-30,668.6826,-0.10735166493859227,0.10735166493859227,0.06686826,3.343258107247669,7472.06005859375,0.10946365941098035,3.2912939361716784,1e-4,1.0558658723112824
2020-12-31,543.3861,-0.18737813725076724,0.18737813725076724,0.05433861000000001,3.969711583732263,7759.35009765625,0.03844857198813356,3.417839488010683,1e-4,1.0559714588985136
2021-01-31,563.6155,0.03722840904469216,-0.03722840904469216,0.05636155000000001,3.821925537103626,7681.009765625,-0.01009624917619234,3.383332128895497,1e-4,1.0560770560444033
2021-02-28,512.964,-0.08986889111459839,0.08986889111459839,0.05129640000000001,4.165397747045694,7892.81005859375,0.027574537649545094,3.4766259480646418,0,1.0560770560444033
2021-03-31,493.7082,-0.03753830678176262,0.03753830678176262,0.04937082,4.321759725542359,8238.48046875,0.04379560734264487,3.6288868929633313,0,1.0560770560444033
2021-04-30,508.3253,0.029606759620358858,-0.029606759620358858,0.050832530000000015,4.193806424211279,8678.16015625,0.053369027112194045,3.822557055940977,0,1.0560770560444033
2021-05-31,460.3884,-0.09430358866654887,0.09430358866654887,0.046038840000000004,4.589297420187229,8738.76953125,0.006984127269920037,3.8492542809161994,0,1.0560770560444033
2021-06-30,383.2496,-0.1675515716729613,0.1675515716729613,0.038324960000000005,5.358241415814266,8942.7802734375,0.023345476895568984,3.9391169577964984,0,1.0560770560444033
2021-07-31,398.1736,0.03894067991199468,-0.03894067991199468,0.03981736,5.14958785194985,9155.2099609375,0.023754322593721122,4.0326880127463935,0,1.0560770560444033
2021-08-31,379.7267,-0.04632878724254952,0.04632878724254952,0.03797267000000001,5.388162011929652,9433.580078125,0.03040565081251234,4.1553045162977655,0,1.0560770560444033
2021-09-30,369.1025,-0.027978543515638887,0.027978543515638887,0.03691025000000001,5.5389149372497375,8994.830078125,-0.046509384175090984,3.9620438621847818,0,1.0560770560444033
2021-10-31,342.1238,-0.07309270460102546,0.07309270460102546,0.03421238000000001,5.94376921056834,9625.01953125,0.07006129606134426,4.239629790221342,0,1.0560770560444033
2021-11-30,348.2335,0.01785815543963909,-0.01785815543963909,0.03482335000000001,5.83762445610867,9558.330078125,-0.006928760290665026,4.210254411683736,0,1.0560770560444033
2021-12-31,369.6735,0.061567884766973835,-0.061567884766973835,0.03696735000000001,5.478214266282103,9986.7001953125,0.04481641810716064,4.398942933735271,1e-4,1.0561826637500078
2022-01-31,423.236,0.1448913703578969,-0.1448913703578969,0.04232360000000001,4.684468294126308,9469.919921875,-0.05174684964309462,4.171311495154719,0,1.0561826637500078
2022-02-28,452.0978,0.06819315937207615,-0.06819315937207615,0.04520978000000001,4.365019601171515,9186.3701171875,-0.029942154424401735,4.046413442214514,0,1.0561826637500078
2022-03-31,446.8486,-0.01161076209616596,0.01161076209616596,0.04468486000000001,4.415700805305819,9527.4599609375,0.037129991432832465,4.196656738657637,1e-4,1.0562882820163828
2022-04-30,495.8603,0.10968301120334711,-0.10968301120334711,0.04958603000000001,3.9313734444068316,8696.650390625,-0.08720158087452601,3.830701636658959,1e-4,1.0563939108445843
2022-05-31,507.0527,0.02257167996711984,-0.02257167996711984,0.05070527000000001,3.842635741188447,8712.599609375,0.001833949628145648,3.8377269505010463,3e-4,1.0567108290178377
2022-06-30,519.928,0.02539242962319288,-0.02539242962319288,0.051992800000000006,3.745061883562754,7993.43017578125,-0.0825436110733131,3.520947109693316,6e-4,1.0573448555152483
2022-07-31,494.2006,-0.04948262067055431,0.04948262067055431,0.04942006000000001,3.930377360134841,8730.4599609375,0.0922044440182046,3.8455940803600925,8e-4,1.0581907313996604
2022-08-31,534.9882,0.08253247770237437,-0.08253247770237437,0.05349882000000001,3.6059935782975954,8374.419921875,-0.04078136096557594,3.6887655200418457,0.0019,1.06020129378932
2022-09-30,552.6714,0.03305343930950233,-0.03305343930950233,0.05526714,3.4868030884068806,7603.14013671875,-0.09209948776769283,3.3490321051508647,0.0019,1.0622156762475197
2022-10-31,569.8305,0.03104756280133203,-0.03104756280133203,0.056983050000000014,3.3785463505436892,8218.7001953125,0.08096129329787738,3.6201740756799916,0.0023,1.0646587723028889
2022-11-30,650.5639,0.14167967492087552,-0.14167967492087552,0.06505639,2.899875001893549,8678,0.05588472553719126,3.8224865102962227,0.0029,1.0677462827425672
2022-12-31,623.795,-0.04114722627554346,0.04114722627554346,0.062379500000000004,3.019196814767255,8178.02001953125,-0.05761465550458056,3.6022552668345997,0.0033,1.0712698454756178
2023-01-31,618.2378,-0.008908695965822,0.008908695965822,0.06182378000000001,3.0460939212509945,8691.8798828125,0.06283426331239328,3.8286003227893404,0.0034999999999999996,1.0750192899347824
2023-02-28,543.2921,-0.1212247132090597,0.1212247132090597,0.05432921000000001,3.4153557832625063,8479.7998046875,-0.024399793943813197,3.7351832638200637,0.0034000000000000002,1.078674355520561
2023-03-31,508.819,-0.06345223867602712,0.06345223867602712,0.05088190000000001,3.6320677535856287,8791.1298828125,0.03671431935844782,3.872317975030283,0.0036,1.0825575832004348
2023-04-30,447.7767,-0.11996859394008486,0.11996859394008486,0.044777670000000006,4.067801815078419,8928.349609375,0.015608883999174816,3.9327605371104504,0.0034999999999999996,1.0863465347416363
2023-05-31,409.8322,-0.08473978212801159,0.08473978212801159,0.04098322,4.412506454628094,8967.16015625,0.004346889243029617,3.949855811584627,0.0036,1.0902573822667063
2023-06-30,423.5348,0.03343465935570711,-0.03343465935570711,0.042353480000000006,4.264975804412745,9559.669921875,0.06607551948450796,4.210844586223984,0.004,1.0946184117957731
2023-07-31,383.3148,-0.09496268075256165,0.09496268075256165,0.03833148,4.669989340144593,9866.76953125,0.03212449926459038,4.3461158600374405,0.0045000000000000005,1.099544194648854
2023-08-31,412.5022,0.07614472491017832,-0.07614472491017832,0.041250220000000004,4.314394286505817,9709.6796875,-0.015921101962751427,4.276920906287853,0.0045000000000000005,1.1044921435247739
2023-09-30,423.2901,0.02615234536930955,-0.02615234536930955,0.04232901000000001,4.201562757065741,9246.740234375,-0.04767813851995306,4.073005278878978,0.0043,1.1092414597419304
2023-10-31,403.1547,-0.04756879501788491,0.04756879501788491,0.040315470000000006,4.401426034611381,9052.3095703125,-0.021026941293289414,3.987362435992732,0.004699999999999999,1.1144548946027175
2023-11-30,404.2233,0.002650595416598067,-0.002650595416598067,0.04042233,4.389759634937544,9879.01953125,0.09132586049075653,4.351511741548287,0.0044,1.1193584961389693
2023-12-31,383.622,-0.0509651472342143,0.0509651472342143,0.0383622,4.613484381054947,10327.830078125,0.045430677149214116,4.549203866589582,0.0043,1.1241717376723668
2024-01-31,432.4719,0.12733863021411707,-0.12733863021411707,0.043247190000000005,4.026009599457186,10501.3798828125,0.01680409179611586,4.6256491059629985,0.004699999999999999,1.1294553448394269
2024-02-29,457.1938,0.05716417644707095,-0.05716417644707095,0.045719380000000004,3.7958660763362144,11062.1103515625,0.05339588463681255,4.872639731995374,nan,nan
2024-03-31,435.6836,-0.047048319552889795,0.047048319552889795,0.04356836000000001,3.9744551964756543,11418.0302734375,0.032174685531384695,5.029415383080056,nan,nan
