month,corp_index,high_yield_index,corp_return,high_yield_return,corp_growth,high_yield_growth
1991-11-30,550.35,165.81,0.009057406354852304,0.0107900512070227,1.637459089556679,1.644451056233264
1991-12-31,568.73,167.66,0.033396929226855665,0.0111573487726917,1.6921451948824748,1.6627987702072797
1992-01-31,561.97,173.32,-0.011886132259595894,0.033758797566503684,1.672032133293662,1.7189328572845386
1992-02-29,565.69,177.7,0.006619570439703182,0.02527117470574658,1.6831002677774467,1.7623723098284243
1992-03-31,565.22,180.2,-8.308437483427467e-4,0.014068655036578503,1.68170187444213,1.7871665179014184
1992-04-30,568.77,181.14,0.006280740242737171,0.005216426193118684,1.692264207081225,1.7964891401368641
1992-05-31,580.83,183.81,0.02120364998153912,0.014739980125869634,1.7281463850044623,1.8229693543588221
1992-06-30,589.99,185.93,0.015770535268494923,0.01153364887655739,1.755400178518297,1.8439948428047213
1992-07-31,605.45,189.55,0.026203833963287515,0.01946969289517564,1.8013983933353157,1.879896856094417
1992-08-31,611.24,191.96,0.009563134858369793,0.012714323397520433,1.818625409104432,1.9037984726767831
1992-09-30,619.03,194,0.012744584778483059,0.010627214002917329,1.841803034811067,1.9240305464643466
1992-10-31,610.07,191.5,-0.014474258113500005,-0.012886597938144284,1.815144302290984,1.8992363383913524
1992-11-30,610.49,194.43,6.884455882110174e-4,0.01530026109660576,1.8163939303778625,1.9282951502529015
1992-12-31,620.59,196.9,0.01654408753624148,0.012703800853777647,1.8464445105623315,1.9527918278290197
1993-01-31,634.09,201.6,0.02175349264409676,0.023869984763839502,1.8866111276405821,1.9994049390062487
1993-02-28,647.81,205.2,0.021637307006891593,0.017857142857142794,1.9274323118119594,2.03510859863136
1993-03-31,652.31,208.69,0.006946481221345779,0.01700779727095525,1.9408211841713763,2.0697213131012604
1993-04-30,656.95,210.12,0.007113182382609606,0.006852268915616522,1.9546265992264196,2.083903600119013
1993-05-31,657.78,212.85,0.001263414262881346,0.01299257567104517,1.9570961023504894,2.1109788753347227
1993-06-30,672.5,216.82,0.022378302776004277,0.018651632605120927,2.0008925914906266,2.150352077754637
1993-07-31,677.23,219,0.007033457249070674,0.010054423023706294,2.0149657839928583,2.1719726271942883
1993-08-31,694.61,221,0.025663363997460165,0.009132420091324311,2.0666765843498944,2.191807993652684
1993-09-30,698.45,221.98,0.00552828205755751,0.004434389140271389,2.0781017554299304,2.2015273232172974
1993-10-31,702.32,226.21,0.005540840432386007,0.019055770790161297,2.089616185659029,2.243479123276803
1993-11-30,693.36,227.39,-0.012757717279872516,0.005216391848282376,2.0629574531389454,2.255181989487256
1993-12-31,697.73,229.78,0.00630264220606902,0.010510576542504202,2.0759595358524234,2.278885252405039
1994-01-31,709.45,234.74,0.016797328479497775,0.02158586474018631,2.1108301100862823,2.3280769612218593
1994-02-28,693.38,233.11,-0.02265134963704285,-0.006943852773281023,2.0630169592383205,2.3119111375582673
1994-03-31,676.19,225.58,-0.02479160056534646,-0.03230234653168029,2.0118714668253483,2.237230982842409
1994-04-30,669.14,222.77,-0.010426063680326614,-0.012456778083163367,1.990895566795595,2.209362292968364
1994-05-31,667.77,222.29,-0.002047404130675168,-0.002154688692373341,1.9868193989883949,2.2046018050183487
1994-06-30,666.63,223.3,-0.0017071746259940124,0.004543614197669799,1.9834275513240092,2.2146186650798385
1994-07-31,680.04,224.77,0.020116106385851262,0.006583072100313503,2.0233263909550714,2.229197659426759
1994-08-31,681.16,226.43,0.0016469619434151817,0.0073853272233839196,2.026658732520082,2.2456610135872275
1994-09-30,670.19,226.39,-0.01610487991074039,-1.7665503687680495e-4,1.9940196370127927,2.245264306258059
1994-10-31,668.81,226.98,-0.0020591175636761605,0.0026061221785413924,1.9899137161559046,2.2511157393632857
1994-11-30,668.34,225.03,-7.027406886856991e-4,-0.00859106529209619,1.988515322820588,2.2317762570663504
1994-12-31,674.41,227.4,0.0090822036687912,0.010531929076123214,2.006575423980957,2.255281166319549
1995-01-31,687.28,230.59,0.019083346925460765,0.014028144239226048,2.0448675989288887,2.2869185758206894
1995-02-28,703.76,237.98,0.023978582237224932,0.032048224120733604,2.093900624814042,2.3602102548844597
1995-03-31,711.87,241.2,0.011523814936910348,0.013530548785612329,2.11803034811068,2.3921451948824766
1995-04-30,722.83,247.44,0.015396069507072951,0.025870646766169125,2.1506396905682816,2.45403153823267
1995-05-31,757.07,255.07,0.047369367624475966,0.030835758163595184,2.2525141326986,2.529703461271448
1995-06-30,763.91,256.79,0.009034831653611741,0.006743246951817161,2.272865218684913,2.546761876425668
1995-07-31,760.17,260.13,-0.004895864696102925,0.013006737022469572,2.2617375781017532,2.579886938411188
1995-08-31,771.44,261.5,0.014825631108831061,0.005266597470495515,2.295269265099671,2.5934741644351886
1995-09-30,780.32,264.6,0.01151094057865798,0.011854684512428326,2.321689973222253,2.6242189824457016
1995-10-31,792.21,266.77,0.015237338527783528,0.008201058201058098,2.3570663493008013,2.6457403550530603
1995-11-30,806.28,269.42,0.01776044230696394,0.009933650710349795,2.3989288902112444,2.672022215610434
1995-12-31,819.75,273.93,0.016706355112367843,0.016739662979734282,2.4390062481404318,2.7167509669741157
1996-01-31,824.38,278.51,0.005648063433973727,0.016719599897784043,2.4527819101457875,2.7621739561638408
1996-02-29,805.11,279.36,-0.023375142531356863,0.0030519550464975786,2.395447783397796,2.770603986908659
1996-03-31,799.46,278.22,-0.0070176746034703585,-0.00408075601374569,2.3786373103243057,2.759297828027374
1996-04-30,792.37,278.61,-0.008868486228204131,0.0014017683847313833,2.357542398095802,2.7631657244867607
1996-05-31,791.66,280.61,-8.960460390979863e-4,0.007178493234270222,2.3554299315679827,2.7830010909451564
1996-06-30,802.63,281.87,0.013856958795442464,0.004490217739923752,2.388069027075272,2.795497371813945
1996-07-31,804.52,283.58,0.0023547587306729234,0.006066626459005908,2.393692353466227,2.8124566101358734
1996-08-31,802.07,287.11,-0.0030452940884004853,0.012447986458847593,2.3864028562927673,2.847466031934941
1996-09-30,818.31,293.79,0.020247609310907855,0.0232663439099996,2.434721808985418,2.9137161559059814
1996-10-31,840.36,296.34,0.026945778494702477,0.008679669151434588,2.50032728354656,2.939006248140435
1996-11-30,858.93,302.29,0.022097672426103054,0.02007828845245352,2.5555786968164202,2.998016463354162
1996-12-31,847.54,304.8,-0.01326068480551379,0.00830328492507193,2.521689973222252,3.022909848259448
1997-01-31,848.74,307.09,0.0014158623781768132,0.007513123359579987,2.525260339184763,3.0456213428543104
1997-02-28,850.91,311.82,0.0025567311544170135,0.015402650688723263,2.5317167509669702,3.0925319845284154
1997-03-31,840.28,307.53,-0.0124925080208248,-0.013757937271502874,2.500089259149059,3.049985123475157
1997-04-30,853.87,311.47,0.016173180368448614,0.012811758202452062,2.5405236536744975,3.089060795398197
1997-05-31,861.69,318.03,0.009158302786138384,0.02106141843516207,2.563790538530195,3.154120797381733
1997-06-30,874.89,322.94,0.015318734115517207,0.01543879508222501,2.603064564117818,3.2028166220370937
1997-07-31,907.26,331.5,0.036998937009224075,0.026506471790425534,2.6993751859565567,3.2877119904790257
1997-08-31,893.86,331.1,-0.01476974626898575,-0.0012066365007540325,2.659506099375182,3.283744917187347
1997-09-30,910.16,337.06,0.018235517866332485,0.018000604047115676,2.708003570365958,3.342854309233365
1997-10-31,923.06,338.78,0.014173332161378172,0.005102949029846204,2.746385004462953,3.359912724387585
1997-11-30,925.84,341.95,0.0030117218815679525,0.009357104905838742,2.754656352276104,3.391351780224142
1997-12-31,935.57,345.24,0.010509375270025156,0.009621289662231414,2.7836060696221323,3.4239809580482023
1998-01-31,947.91,350.74,0.013189820109665629,0.015930946587880968,2.8203213329366217,3.47852821580879
1998-02-28,946.47,352.16,-0.0015191315631229996,0.004048582995951566,2.8160368937816087,3.4926113259942513
1998-03-31,951.17,355.51,0.004965820364089657,0.009512721490231524,2.830020827134777,3.5258355648120627
1998-04-30,956.03,357.04,0.005109496725085982,0.004303676408540014,2.844480809282947,3.5410096201527357
1998-05-31,968.12,359.18,0.012646046672175615,0.005993726193143534,2.8804522463552473,3.5622334622632184
1998-06-30,976.47,361.04,0.008624963847456923,0.00517846205245287,2.9052960428443875,3.580680353069526
1998-07-31,975.67,363.34,-8.192776019745329e-4,0.00637048526479056,2.9029157988693797,3.6034910244966807
1998-08-31,977.06,345,0.0014246620271198829,-0.05047613805251272,2.9070514727759553,3.421600714073196
1998-09-30,1007.41,345.9,0.031062575481546784,0.002608695652173809,2.9973519785778002,3.4305266289794734
1998-10-31,995.78,338.51,-0.011544455584121649,-0.021364556230124232,2.96274918179113,3.357234949915703
1998-11-30,1011.14,356.07,0.015425093896242137,0.05187439071223898,3.0084498661112726,3.5313894674204143
1998-12-31,1017.16,355.43,0.005953676048816137,-0.0017973993877608008,3.026361202023203,3.5250421501537277
1999-01-31,1027.55,360.23,0.010214715482323333,0.013504768871507755,3.057274620648612,3.5726470296538766
1999-02-28,1001.24,357.78,-0.025604593450440305,-0.006801210337839869,2.9789943469205555,3.5483487057423417
1999-03-31,1010.34,361.94,0.009088729974831233,0.011627256973559152,3.0060696221362653,3.589606267975804
1999-04-30,1013.85,368.56,0.0034740780331372623,0.01829032436315403,3.0165129425766097,3.6552613309530924
1999-05-31,999.18,365.18,-0.014469596094096815,-0.009170827002387694,2.9728652186849107,3.621739561638404
1999-06-30,994.25,364.27,-0.004934045917652452,-0.0024919217919930903,2.9581969651889275,3.6127144698998337
1999-07-31,988.44,364.76,-0.005843600704048213,0.0013451560655557415,2.9409104433204365,3.6175741346821404
1999-08-31,985.9,360.91,-0.0025697057990369254,-0.01055488540410121,2.933353168699788,3.57939105424973
1999-09-30,997.08,359.46,0.011339892484024894,-0.004017622121858744,2.966617078250517,3.565010413567393
1999-10-31,1000.18,357.51,0.0031090785092469098,-0.005424803872475348,2.9758405236536705,3.5456709312704575
1999-11-30,1001.56,362.17,0.0013797516447040525,0.013034600430757326,2.9799464445105586,3.5918873351185194
1999-12-31,997.97,364.36,-0.0035844083230159862,0.006046884059971891,2.9692650996727132,3.6136070613904625
2000-01-31,994.63,362.96,-0.0033467939918033762,-0.0038423537161050847,2.9593275810770567,3.599722304869585
2000-02-29,1002.33,363.74,0.007741572242944583,0.0021489971346706493,2.9822374293365033,3.60745809778836
2000-03-31,1013.44,358.4,0.011084173874871484,-0.014680815967449412,3.015293067539419,3.554497669344444
2000-04-30,1000.92,358.41,-0.012353962740764168,2.790178571432378e-5,2.9780422493305525,3.554596846176736
2000-05-31,995.34,353.9,-0.005574871118570801,-0.012583354259088853,2.961440047604876,3.5098680948130543
2000-06-30,1020.15,360.73,0.024926155886430656,0.01929923707261949,3.035257363879794,3.5776058712684744
2000-07-31,1032.21,362.67,0.011821790913101093,0.005377983533390696,3.071139541803031,3.596846176733118
2000-08-31,1045.58,366.23,0.012952790614312981,0.009816086249207379,3.1109193692353427,3.6321531290290623
2000-09-30,1053.8,363.06,0.007861665295816778,-0.008655762772028508,3.1353763760785447,3.600714073192506
2000-10-31,1053.24,351.5,-5.314101347503319e-4,-0.03184046714041755,3.1337102052960395,3.4860656550629807
2000-11-30,1068.24,338.02,0.014241768257946985,-0.038349928876244666,3.1783397798274295,3.3523752851333963
2000-12-31,1089.13,345.71,0.019555530592376247,0.022750133128217165,3.240493900624811,3.428642269165926
2001-01-31,1117.84,367.6,0.026360489565065537,0.06331896676405102,3.3259149062778897,3.645740355053064
2001-02-28,1128.81,373.18,0.00981356902597863,0.015179542981501593,3.3585540017851794,3.7010810274719863
2001-03-31,1137.56,365.71,0.007751525943249904,-0.020017149900852238,3.384587920261823,3.6269959337498796
2001-04-30,1131.6,360.75,-0.005239284081718809,-0.013562658937409378,3.3668551026480174,3.5778042249330593
2001-05-31,1143.17,367.08,0.010224460940261748,0.01754677754677747,3.401279381136563,3.6405831597738803
2001-06-30,1148.33,357.41,0.004513764357007233,-0.02634303149177275,3.4166319547753607,3.5446791629475394
2001-07-31,1180.49,363.22,0.02800588680954097,0.016255840631207885,3.5123177625706603,3.602300902509178
2001-08-31,1193.3,366.08,0.010851426102719941,0.007874015748031482,3.5504314192204665,3.6306654765446833
2001-09-30,1196.59,340.79,0.0027570602530797572,-0.06908326048951041,3.5602201725676847,3.3798472676782745
2001-10-31,1222.87,351.69,0.0219624098479847,0.03198450658763452,3.638411187146679,3.4879500148765286
2001-11-30,1212.84,364.05,-0.008202016567582793,0.03514458756291061,3.6085688783100234,3.610532579589412
2001-12-31,1205.7,361.19,-0.0058870090036606815,-0.007856063727510021,3.5873252008330825,3.5821680055539065
2002-01-31,1211.93,363.19,0.005167122833208859,0.005537251861901016,3.6058613507884525,3.602003372012302
2002-02-28,1221.07,358.4,0.007541689701550336,-0.013188689115889773,3.6330556382029124,3.554497669344445
2002-03-31,1198.3,367.45,-0.018647579581842155,0.025251116071428603,3.565307944064263,3.6442527025686844
2002-04-30,1213.84,373.34,0.01296837186013522,0.016029391753979993,3.6115441832787827,3.702667856788658
2002-05-31,1229.49,370.48,0.012892967771699793,-0.0076605774896875145,3.658107706039866,3.6743032827531534
2002-06-30,1229.64,341.81,1.220018056267147e-4,-0.07738609371626004,3.6585540017851796,3.389963304572056
2002-07-31,1230.31,328.54,5.448749227414673e-4,-0.03882273777829781,3.660547456114248,3.2583556481206033
2002-08-31,1262.82,336.74,0.026424234542513636,0.024958909113045546,3.7572746206486123,3.339680650600024
