x,x1,x2,avg
-0.08000000000000007,0.26128630124955315,0.22265349875176113,0.45869757519599397
-0.06999999999999984,0.2588805467311488,0.2250599352852697,0.4591565021964462
-0.06000000000000005,0.25647129442562033,0.2274696324573859,0.4595546103202849
-0.04999999999999982,0.25405905646918897,0.2298821406842331,0.4598917406338596
-0.040000000000000036,0.2516443410981171,0.2322970047433662,0.4601677584753119
-0.029999999999999805,0.24922765248306586,0.23471376389701187,0.4603825535442183
-0.020000000000000018,0.24680949056704274,0.2371319520193796,0.46053603997505027
-0.009999999999999787,0.24439035090699954,0.2395510977280134,0.46062815639438026
0,0.24197072451914337,0.24197072451914337,0.4606588659617807
0.009999999999999787,0.2395510977280134,0.24439035090699954,0.46062815639438026
0.020000000000000462,0.23713195201937948,0.24680949056704282,0.46053603997505027
0.03000000000000025,0.23471376389701173,0.249227652483066,0.4603825535442183
0.040000000000000036,0.2322970047433662,0.2516443410981171,0.4601677584753119
0.04999999999999982,0.2298821406842331,0.25405905646918897,0.4598917406338596
0.0600000000000005,0.22746963245738577,0.2564712944256205,0.45955461032028483
0.07000000000000028,0.22505993528526957,0.2588805467311489,0.4591565021964462
0.08000000000000007,0.22265349875176113,0.26128630124955315,0.45869757519599397
0.08999999999999986,0.22025076668303334,0.26368804211381813,0.45817801241862477
0.09999999999999964,0.21785217703255064,0.26608524989875476,0.45759802100833474
0.11000000000000032,0.21545816177021965,0.2684774017970024,0.456957832015782
0.1200000000000001,0.21306914677571784,0.27086397179833804,0.45625770024488943
0.1299999999999999,0.21068555173601533,0.2732444308722162,0.4554979040838276
0.13999999999999968,0.20830779004710845,0.2756182471534566,0.45467874532053654
0.15000000000000036,0.20593626871997464,0.2779848861309966,0.45380054894295696
0.16000000000000014,0.20357138829075938,0.2803438108396206,0.4528636629241563
0.16999999999999993,0.2012135427351974,0.28269448205458025,0.4518684579925473
0.17999999999999972,0.19886311938727594,0.28503635848900716,0.4508153273874132
0.1900000000000004,0.19652049886213643,0.2873688969940284,0.44970468659996465
0.20000000000000018,0.19418605498321292,0.2896915527614828,0.44853697310016644
0.20999999999999996,0.19186015471359938,0.2920037795291414,0.44731264604958526
0.21999999999999975,0.1895431580916403,0.29430502978832507,0.44603218600052474
0.23000000000000043,0.18723541817072945,0.2965947549938158,0.44469609458171966
0.2400000000000002,0.18493728096330525,0.29887240577595287,0.4433048941708818
0.25,0.18264908538902191,0.30113743215480443,0.44185912755439166
0.2599999999999998,0.18037116322708038,0.3033892837563001,0.44035935757445077
0.27000000000000046,0.17810383907269348,0.30562741003021,0.43880616676401274
0.28000000000000025,0.1758474302976623,0.307851260469853,0.43720015696982617
0.29000000000000004,0.173602247015033,0.31006028483341613,0.4355419489639285
0.2999999999999998,0.1713685920478074,0.3122539333667612,0.4338321820439453
0.3100000000000005,0.1691467609016723,0.3144316570275974,0.4320715136225513
0.3200000000000003,0.16693704174171375,0.3165929077108929,0.430260618806465
0.33000000000000007,0.1647397153730768,0.3187371384754016,0.4284001899653518
0.33999999999999986,0.16255505522553418,0.32086380377117246,0.4264909362910226
0.35000000000000053,0.1603833273419195,0.32297235966791443,0.42453358334731867
0.3600000000000003,0.15822479037038298,0.3250622640840822,0.42252887261108496
0.3700000000000001,0.15607969556042084,0.32713297701655447,0.4204775610046332
0.3799999999999999,0.15394828676263372,0.3291839607707648,0.4183804204201125
0.3899999999999997,0.15183080043216174,0.33121468019115285,0.41623823723620146
0.40000000000000036,0.1497274656357448,0.3332246028917997,0.41405181182754625
0.41000000000000014,0.14763850406235568,0.33521319948710615,0.411821958067372
0.41999999999999993,0.1455641300373476,0.33717994382238053,0.40954950282369795
0.4299999999999997,0.14350455054006248,0.3391243132041921,0.4072352854495947
0.4400000000000004,0.1414599652248387,0.3410457886303527,0.40488015726791937
0.4500000000000002,0.13943056644536023,0.3429438550193839,0.4024849810509732
0.45999999999999996,0.13741653928228179,0.34481800143933333,0.4000506304955209
0.46999999999999975,0.13541806157407132,0.3466677213357916,0.3975779896936223
0.4800000000000004,0.1334353039510022,0.3484925127589746,0.395067952599719
0.4900000000000002,0.13146842987223098,0.3502918785897259,0.3925214224944277
0.5,0.12951759566589174,0.3520653267642995,0.3899393114454823
0.5099999999999998,0.12758295057214192,0.35381237049777964,0.38732253976627967
0.5200000000000005,0.12566463678908804,0.35553252850599715,0.3846720354724702
0.5300000000000002,0.12376278952152307,0.35722532522580086,0.38198873373704345
0.54,0.12187753703240178,0.35889029103354464,0.3792735763443497
0.5499999999999998,0.12000900069698565,0.36052696246164795,0.37652751114350386
0.5600000000000005,0.11815729505958221,0.36213488241309233,0.37375149150160814
0.5700000000000003,0.11632252789280702,0.3637136003737135,0.370946475757234
0.5800000000000001,0.11450480025929236,0.3652626726221539,0.36811342667459257
0.5899999999999999,0.1127042065757706,0.3667816624373361,0.3652533108988286
0.6000000000000005,0.11092083467945546,0.3682701403033234,0.3623670984128595
0.6100000000000003,0.10915476589664731,0.3697276841114324,0.35945576199618395
0.6200000000000001,0.1074060751134838,0.37115387935946603,0.356520276686071
0.6299999999999999,0.10567483084876363,0.3725483193479334,0.3535616192415464
0.6399999999999997,0.10396109532876426,0.37391060537312837,0.3505807676105756
0.6500000000000004,0.10226492456397797,0.375240346916938,0.34757870040084443
0.6600000000000001,0.10058636842769055,0.376537161833254,0.3445563963545289
0.6699999999999999,0.09892547073632371,0.3778006765308646,0.3415148338274367
0.6799999999999997,0.09728226933146754,0.37903052615270166,0.3384549902729014
0.6900000000000004,0.09565679616352393,0.380226354751325,0.33537784173079566
0.7000000000000002,0.0940490773768869,0.38138781546052414,0.3322843623220288
0.71,0.09245913339658068,0.38251457066292405,0.32917552374887654
0.7199999999999998,0.0908869790162829,0.3836062921534785,0.32605229480149467
0.7300000000000004,0.08933262348765493,0.3846626612987428,0.3229156408709466
0.7400000000000002,0.0877960706109056,0.3856833691918161,0.31976652346907647
0.75,0.08627731882651153,0.38666811680284924,0.3166058997555393
0.7599999999999998,0.084776361308022255,0.3876166151250141,0.31343472207230233
0.7700000000000005,0.08329318605587441,0.38852858531583595,0.31025393748590985
0.7800000000000002,0.08182777599214276,0.38940375883379047,0.30706448733780345
0.79,0.08038010905615417,0.3902418775700743,0.30386730680297014
0.7999999999999998,0.07895015830089418,0.3910426939754559,0.3006633244571899
0.8100000000000005,0.07753789199013392,0.3918059711821211,0.297453461853135
0.8200000000000003,0.07614327369620728,0.39253148312042896,0.2942386331055694
0.8300000000000001,0.0747662623983676,0.3932190146304972,0.29101974448587786
0.8399999999999999,0.07340681258165692,0.3938683615685408,0.28779769402615346
0.8500000000000005,0.07206487433621792,0.39447933090788895,0.2845733711330495
0.8600000000000003,0.07074039345698334,0.3950517408346113,0.28134765621160196
0.8700000000000001,0.06943331154367419,0.3955854208376874,0.2781214202992048
0.8799999999999999,0.06814356610104458,0.3960802117936561,0.2748955247099213
0.8899999999999997,0.06687109063930718,0.39653596604568575,0.2716708206892948
0.9000000000000004,0.06561581477467655,0.3969525474770118,0.2684481490798115
0.9100000000000001,0.06437766432996934,0.39732983157868834,0.2652283399971618
0.9199999999999999,0.06315656143519865,0.39766770551160885,0.262012212517425
0.9299999999999997,0.06195242462810519,0.39796606816275104,0.25880057437530396
0.9400000000000004,0.060765168954564734,0.39822483019560695,0.25559422167350954
0.9500000000000002,0.059594706068816054,0.39844391409476404,0.2523939386033981
0.96,0.05844094433345147,0.39862325420460504,0.24920049717693812
0.9699999999999998,0.05730378891911715,0.3987627967620997,0.24601465697008654
0.9800000000000004,0.05618314190386799,0.3988624999236661,0.2428371648776304
0.9900000000000002,0.05507890237212574,0.39892233378608216,0.2396687548795473
1,0.05399096651318806,0.3989422804014327,0.23651014781891835
1.0099999999999998,0.05291922771924031,0.39892233378608216,0.23336205119142733
1.0200000000000005,0.05186357668282051,0.3988624999236661,0.23022515894645634
1.0300000000000002,0.05082390149369116,0.3987627967620997,0.22710015129978767
1.04,0.049800087735070775,0.39862325420460504,0.22398769455790138
1.0499999999999998,0.048792018579182764,0.39844391409476404,0.2208884409538579
1.0600000000000005,0.047799574882076964,0.3982248301956069,0.2178030284947341
1.0700000000000003,0.04682263527768312,0.39796606816275104,0.21473208082057946
1.08,0.04586107627105489,0.39766770551160885,0.2116762070748402
1.0899999999999999,0.0449147723307671,0.39732983157868834,0.20863600178619998
1.1000000000000005,0.043983595980427156,0.39695254747701175,0.20561204476176548
1.1100000000000003,0.0430674178892657,0.39653596604568575,0.2026049009915228
1.12,0.04216610696177031,0.3960802117936561,0.19961512056397634
1.13,0.04127953042633042,0.3955854208376874,0.196643238592878
1.1399999999999997,0.04040755392286034,0.3950517408346113,0.1936897751549405
1.1500000000000004,0.039550041589370186,0.3944793309078889,0.19075523523842278
1.1600000000000001,0.03870685614745561,0.3938683615685408,0.18784010870246767
1.17,0.03787785898667748,0.3932190146304972,0.18494487024705922
1.1799999999999997,0.0370629102478065,0.39253148312042896,0.18206997939346695
1.1900000000000004,0.03626186890490619,0.39180597118212107,0.1792158804750298
1.2000000000000002,0.035474592846231424,0.3910426939754559,0.17638300263812845
1.21,0.03470093895391882,0.3902418775700743,0.1735717598531852
1.2199999999999998,0.033940763182449214,0.38940375883379047,0.1707825509355289
1.2300000000000004,0.03319392063586109,0.3885285853158359,0.16801575957594903
1.2400000000000002,0.032460265643697445,0.3876166151250141,0.1652717543807634
1.25,0.03173965183566742,0.38666811680284924,0.1625508889212106
1.2599999999999998,0.03103193221500827,0.3856833691918161,0.15985350179198196
1.2700000000000005,0.030336959230531597,0.38466266129874277,0.15717991667869324
1.2800000000000002,0.02965458484734125,0.3836062921534785,0.1545304424340986
1.29,0.028984660616209412,0.38251457066292405,0.1519053731628375
1.2999999999999998,0.028327037741601186,0.38138781546052414,0.14930498831450878
1.3100000000000005,0.02768156714833653,0.3802263547513249,0.14672955278485467
1.3200000000000003,0.02704809954688176,0.37903052615270166,0.1441793170248392
1.33,0.02642648549726172,0.3778006765308646,0.14165451715739558
1.3399999999999999,0.02581657547158769,0.376537161833254,0.13915537510162265
1.3500000000000005,0.02521821991519436,0.3752403469169378,0.1366820987041985
1.3600000000000003,0.024631269306382486,0.37391060537312837,0.13423488187778326
1.37,0.02405557421476297,0.3725483193479334,0.1318139047461751
1.38,0.023490985358201363,0.37115387935946603,0.1294193337959882
1.3899999999999997,0.022937353658360714,0.3697276841114324,0.1270513220346123
1.4000000000000004,0.022394530294842882,0.3682701403033233,0.12471000915421712
1.4100000000000001,0.021862366757929387,0.3667816624373361,0.12239552170156241
1.42,0.021340714899922782,0.3652626726221539,0.12010797325336937
1.4299999999999997,0.020829426985092204,0.3637136003737135,0.11784746459701702
1.4400000000000004,0.02032835573822582,0.36213488241309216,0.11561408391631743
1.4500000000000002,0.019837354391795313,0.36052696246164795,0.11340790698213048
1.46,0.01935627673173696,0.35889029103354464,0.11122899734757291
1.4699999999999998,0.018884977141856187,0.35722532522580086,0.1090774065475836
1.4800000000000004,0.01842331064686203,0.35553252850599704,0.10695317430260086
1.4900000000000002,0.017971132954039633,0.35381237049777964,0.10485632872611401
1.5,0.01752830049356854,0.3520653267642995,0.10278688653584618
1.5099999999999998,0.017094670457496956,0.3502918785897259,0.10074485326833481
1.5200000000000005,0.016670100837381043,0.34849251275897447,0.09873022349666995
1.5300000000000002,0.016254450460600492,0.3466677213357916,0.0967429810511577
1.54,0.015847579025360818,0.34481800143933333,0.09478309924267345
1.5499999999999998,0.015449347134395174,0.3429438550193839,0.09285054108847747
1.5600000000000005,0.01505961632737743,0.34104578863035245,0.09094525954026177
1.5700000000000003,0.014678249112060025,0.3391243132041921,0.08906719771420457
1.58,0.01430510899414969,0.33717994382238053,0.08721628912280678
1.5899999999999999,0.013940060505935825,0.33521319948710615,0.08539245790829325
1.6000000000000005,0.013582969233685602,0.33322460289179956,0.08359561907735977
1.6100000000000003,0.013233701843821355,0.33121468019115285,0.08182567873705321
1.62,0.012892126107895304,0.3291839607707648,0.08008253433157266
1.63,0.012558110926378211,0.32713297701655447,0.07836607487978706
1.6399999999999997,0.012231526351277987,0.3250622640840822,0.07667618121326493
1.6500000000000004,0.011912243607605169,0.3229723596679142,0.0750127262146164
1.6600000000000001,0.01160013511370256,0.32086380377117246,0.07337557505595424
1.67,0.011295074500456135,0.3187371384754016,0.07176458543727958
1.6799999999999997,0.010996936629405587,0.3165929077108929,0.07017960782460851
1.6900000000000004,0.010705597609772173,0.31443165702759723,0.06862048568765486
1.7000000000000002,0.010420934814422592,0.3122539333667612,0.06708705573689204
1.71,0.010142826894787077,0.31006028483341613,0.06557914815981825
1.7199999999999998,0.009871153794751144,0.307851260469853,0.06409658685625845
1.7300000000000004,0.009605796763539575,0.3056274100302098,0.06263918967253664
1.7400000000000002,0.009346638367612283,0.3033892837563001,0.06120676863435968
1.75,0.009093562501591053,0.30113743215480443,0.05979913017825616
1.7599999999999998,0.008846454398237232,0.29887240577595287,0.05841607538142239
1.7700000000000005,0.008605200637499661,0.29659475499381566,0.05705740018982813
1.7800000000000002,0.008369689154653023,0.29430502978832507,0.055722895644443105
1.79,0.008139809247546021,0.2920037795291414,0.05441234810544775
1.7999999999999998,0.007915451582979969,0.2896915527614828,0.053125539474298995
1.8100000000000005,0.0076965082022373114,0.2873688969940282,0.051862247413524805
1.8200000000000003,0.0074828725257805526,0.28503635848900716,0.05062224556412815
1.83,0.007274439357141218,0.28269448205458025,0.04940530376048313
1.8399999999999999,0.007071104886019449,0.2803438108396206,0.04821118824261575
1.8500000000000005,0.006872766690613965,0.27798488613099637,0.04703966186576195
1.8600000000000003,0.006679323739202609,0.2756182471534566,0.04589048430710409
1.87,0.006490676390993364,0.2732444308722162,0.044763412269589256
1.88,0.0063067263962659275,0.27086397179833804,0.0436581996827411
1.8899999999999997,0.006127376895823693,0.2684774017970024,0.04257459790037856
1.9000000000000004,0.005952532419775849,0.26608524989875476,0.041512355895161675
1.9100000000000001,0.005782098885669473,0.26368804211381813,0.04047122044988967
1.92,0.005615983595990969,0.26128630124955315,0.03945093634547945
1.9299999999999997,0.005454095235056555,0.2588805467311489,0.038451246545560626
1.9400000000000004,0.00529634386531101,0.2564712944256203,0.03747189237762453
1.9500000000000002,0.005142640923053939,0.25405905646918897,0.03651261371067225
1.96,0.004992899213612376,0.2516443410981171,0.03557314912930903
1.9699999999999998,0.004847032905978953,0.249227652483066,0.03465323610423896
1.9800000000000004,0.004704957526933971,0.24680949056704266,0.03375261115911694
1.9900000000000002,0.004566589954670144,0.24439035090699954,0.03287101003372047
2,0.0044318484119380075,0.24197072451914337,0.03200816784340644
2.01,0.00430065245873045,0.2395510977280134,0.031163819234825
2.0200000000000005,0.0041729229845239545,0.23713195201937948,0.030337698537864492
2.0300000000000002,0.0040485822000944265,0.23471376389701173,0.029529539913806843
2.04,0.003927553628924779,0.2322970047433662,0.028739077499675733
2.05,0.0038097620982218104,0.2298821406842331,0.0279660455487655
2.0600000000000005,0.0036951337295590284,0.22746963245738577,0.027210178567341006
2.0700000000000003,0.0035835959291623588,0.22505993528526957,0.026471211447503383
2.08,0.0034750773778549375,0.22265349875176113,0.02574887959621933
2.09,0.0033695080206774812,0.22025076668303334,0.025042919060516783
2.1000000000000005,0.0032668190561999156,0.21785217703255041,0.024353066648851566
2.1100000000000003,0.003166942925540075,0.21545816177021965,0.023679060048654152
2.12,0.0030698133011047403,0.21306914677571784,0.02302063794006801
2.13,0.0029753650750682535,0.21068555173601533,0.022377540105895453
2.1400000000000006,0.002883534347603434,0.20830779004710823,0.02174950753776858
2.1500000000000004,0.002794258414879442,0.20593626871997464,0.021136282538567197
2.16,0.0027074757568407,0.20357138829075938,0.02053760882110663
2.17,0.0026231260247810244,0.2012135427351974,0.01995323160312381
2.1799999999999997,0.002541150028726526,0.19886311938727594,0.019382897698589866
2.1900000000000004,0.0024614897246406984,0.19652049886213643,0.01882635560538182
2.2,0.0023840882014648404,0.19418605498321292,0.018283355589347926
2.21,0.0023088896680064958,0.19186015471359938,0.01775364976480282
2.2199999999999998,0.0022358394396885424,0.1895431580916403,0.017236992171492466
2.2300000000000004,0.0021648839251710585,0.18723541817072945,0.01673313884806925
2.24,0.002095970612857942,0.18493728096330525,0.01624184790212096
2.25,0.002029048057299768,0.18264908538902191,0.015762879576798117
2.26,0.001964065865504376,0.18037116322708038,0.015295996314087278
2.2700000000000005,0.0019009746831660768,0.17810383907269348,0.014840962814778414
2.2800000000000002,0.0018397261808242775,0.1758474302976623,0.014397546095176938
2.29,0.0017802730399618786,0.173602247015033,0.013965515540611564
2.3,0.0017225689390536812,0.1713685920478074,0.013544642955791894
2.3100000000000005,0.0016665685395745784,0.1691467609016723,0.013134702612069548
2.3200000000000003,0.0016122274719771231,0.16693704174171375,0.012735471291659034
2.33,0.0015595023216476915,0.1647397153730768,0.012346728328874427
2.34,0.0015083506148503073,0.16255505522553418,0.011968255648440533
2.3500000000000005,0.0014587308046667433,0.1603833273419195,0.011599837800936657
2.3600000000000003,0.0014106022569413824,0.15822479037038298,0.011241261995432973
2.37,0.0013639252362389036,0.15607969556042084,0.010892318129379344
2.38,0.0013186608918227423,0.15394828676263372,0.010552798815808274
2.3900000000000006,0.0012747712436618306,0.15183080043216157,0.010222499407913083
2.4000000000000004,0.0012322191684730175,0.1497274656357448,0.009901218021063715
2.41,0.0011909683858061166,0.14763850406235568,0.009588755552322406
2.42,0.0011509834441784845,0.1455641300373476,0.009284915697522508
2.4299999999999997,0.001112229707265567,0.14350455054006248,0.008989504965973255
2.4400000000000004,0.0010746733401537337,0.1414599652248387,0.00870233269285395
2.45,0.0010382812956614103,0.13943056644536023,0.008423211049361156
2.46,0.0010030213007342376,0.13741653928228179,0.008151955050671981
2.4699999999999998,9.688618429198468e-4,0.13541806157407132,0.007888382561787439
2.4800000000000004,9.35772156927478e-4,0.1334353039510022,0.007632314301319033
2.49,9.037222112775245e-4,0.13146842987223098,0.007383573843281869
2.5,8.726826950457602e-4,0.12951759566589174,0.007141987616957096
2.51,8.426250047069027e-4,0.12758295057214192,0.00690738490488695
2.5200000000000005,8.135212310818069e-4,0.12566463678908804,0.006679597839064336
2.5300000000000002,7.853441463924686e-4,0.12376278952152307,0.006458461395379436
2.54,7.580671914287103e-4,0.12187753703240178,0.00624381338638449
2.55,7.316644628303109e-4,0.12000900069698565,0.006035494452438384
2.5600000000000005,7.06110700488035e-4,0.11815729505958221,0.005833348051291311
2.5700000000000003,6.813812750668915e-4,0.11632252789280702,0.005637220446169754
2.58,6.574521756546765e-4,0.11450480025929236,0.005446960692420926
2.59,6.342999975387576e-4,0.1127042065757706,0.005262420622775744
2.6000000000000005,6.119019301137709e-4,0.11092083467945546,0.005083454831288106
2.6100000000000003,5.902357449227851e-4,0.10915476589664731,0.004909920656007988
2.62,5.692797838342526e-4,0.1074060751134838,0.004741678160444569
2.63,5.490129473569587e-4,0.10567483084876363,0.004578590113875494
2.6400000000000006,5.294146830949338e-4,0.1039610953287641,0.004420521970556834
2.6500000000000004,5.104649743441847e-4,0.10226492456397797,0.004267341847887952
2.66,4.921443288328931e-4,0.10058636842769055,0.004118920503584168
2.67,4.7443376760662064e-4,0.09892547073632371,0.003975131311909672
2.6799999999999997,4.573148140598576e-4,0.09728226933146754,0.0038358502390217226
2.6900000000000004,4.4076948311513176e-4,0.09565679616352393,0.0037009558174765293
2.7,4.2478027055075143e-4,0.0940490773768869,0.0035703291199460745
2.71,0.00040933014247807883,0.09245913339658068,0.0034438537321941336
2.7199999999999998,3.944025249691569e-4,0.0908869790162829,0.0033214157253588857
2.7300000000000004,3.7998129383532076e-4,0.08933262348765493,0.003202903627588257
2.74,3.6605076455733496e-4,0.0877960706109056,0.0030882083950732994
2.75,3.525956823674454e-4,0.08627731882651153,0.002977223382523635
2.76,3.396012124836548e-4,0.084776361308022255,0.002869844313128211
2.7700000000000005,3.270529304963744e-4,0.08329318605587441,0.0027659692480432817
2.7800000000000002,3.1493681290752155e-4,0.08182777599214276,0.00266549855544868
2.79,3.0323922782200417e-4,0.08038010905615417,0.0025683348792120515
2.8,2.9194692579146027e-4,0.07895015830089418,0.0024743831072001083
2.8100000000000005,2.8104703080998584e-4,0.07753789199013392,0.0023835503392744145
2.8200000000000003,2.7052703146152073e-4,0.07614327369620728,0.002295745855008425
2.83,2.6037477221844247e-4,0.0747662623983676,0.0022108810811612514
2.84,2.5057844489086075e-4,0.07340681258165692,0.0021288695589427005
2.8500000000000005,2.4112658022599302e-4,0.07206487433621792,0.0020496269111029215
2.8600000000000003,2.3200803965694195e-4,0.07074039345698334,0.0019730708088790162
2.87,2.2321200720010206e-4,0.06943331154367419,0.001899120938829781
2.88,2.1472798150036704e-4,0.06814356610104458,0.001827698969588897
2.8900000000000006,2.0654576802322513e-4,0.06687109063930707,0.0017587285185656212
2.9000000000000004,1.9865547139277237e-4,0.06561581477467655,0.0016921351186211123
2.91,1.9104748787459762e-4,0.06437766432996934,0.0016278461847474294
2.92,1.837124980024571e-4,0.06315656143519865,0.0015657909807752948
2.9299999999999997,1.7664145934757122e-4,0.06195242462810519,0.0015059005861356267
2.9400000000000004,1.698255994293433e-4,0.060765168954564734,0.0014481078626988604
2.95,1.63256408766242e-4,0.059594706068816054,0.0013923474217151825
2.96,1.5692563406553226e-4,0.05844094433345147,0.0013385555908776148
2.9699999999999998,1.5082527155051807e-4,0.05730378891911715,0.001286670381529242
2.9800000000000004,1.4494756042389079e-4,0.05618314190386799,0.0012366314560346135
2.99,1.3928497646575994e-4,0.05507890237212574,0.0011883800953346683
3,1.3383022576488537e-4,0.05399096651318806,0.0011418591667034191
3.01,1.2857623858162108e-4,0.05291922771924031,0.0010970130917239427
3.0200000000000005,1.2351616334102324e-4,0.05186357668282051,0.0010537878145001382
3.0300000000000002,1.1864336075456578e-4,0.05082390149369116,0.0010121307701200328
3.04,1.1395139806886461e-4,0.049800087735070775,9.71990853385386e-4
3.05,1.0943404343980055e-4,0.048792018579182764,9.33318387821727e-4
3.0600000000000005,1.050852604304001e-4,0.047799574882076964,8.960650949819434e-4
3.0700000000000003,1.0089920263081441e-4,0.04682263527768312,8.60184064055911e-4
3.08,9.687020839871926e-5,0.04586107627105489,8.256297217977471e-4
3.09,9.299279571844591e-5,0.0449147723307671,7.92357802781645e-4
3.1000000000000005,8.926165717713262e-5,0.043983595980427156,7.60325319996395e-4
3.1100000000000003,8.567165505618186e-5,0.0430674178892657,7.294905357880819e-4
3.12,8.2217816536286e-5,0.04216610696177031,6.9981293315963e-4
3.13,7.889532901429309e-5,0.04127953042633042,6.712531874353402e-4
3.1400000000000006,7.569953553016094e-5,0.04040755392286025,6.437731382977587e-4
3.1500000000000004,7.262593030225232e-5,0.039550041589370186,6.173357622036861e-4
3.16,6.967015436921433e-5,0.03870685614745561,5.919051451854099e-4
3.17,6.682799133669061e-5,0.03787785898667748,5.674464560427647e-4
3.1799999999999997,6.40953632271061e-5,0.0370629102478065,5.439259199309187e-4
3.1900000000000004,6.146832643076922e-5,0.03626186890490619,5.21310792348299e-4
3.2,5.8943067756539855e-5,0.035474592846231424,4.995693335284976e-4
3.21,5.651590058030741e-5,0.03470093895391882,4.786707832394479e-4
3.2199999999999998,5.4183261089540144e-5,0.033940763182449214,4.5858533599270736e-4
3.2300000000000004,5.194170462215977e-5,0.03319392063586109,4.392841166651286e-4
3.24,4.978790209801209e-5,0.032460265643697445,4.207391565347876e-4
3.25,4.771863654120495e-5,0.03173965183566742,4.0292336973250223e-4
3.26,4.5730799691601314e-5,0.03103193221500827,3.858105301099516e-4
3.2700000000000005,4.382138870375796e-5,0.030336959230531597,3.6937524852486455e-4
3.2800000000000002,4.198750293161732e-5,0.02965458484734125,3.5359295054343705e-4
3.29,4.022634079726497e-5,0.028984660616209412,3.3843985455967975e-4
3.3,3.853519674208713e-5,0.028327037741601186,3.238929503310974e-4
3.3100000000000005,3.6911458258666067e-05,0.02768156714833653,3.099299779296866e-4
3.3200000000000003,3.5352603001773097e-05,0.02704809954688176,2.965294071069429e-4
3.33,3.385619597682789e-5,0.02642648549726172,2.836704170712165e-4
3.34,3.241988680421378e-5,0.02581657547158769,2.713328766754834e-4
3.3500000000000005,3.104140705785016e-5,0.02521821991519436,2.5949732501327955e-4
3.3600000000000003,2.97185676764422e-5,0.024631269306382486,2.4814495242028554e-4
3.37,2.8449256445844305e-5,0.02405557421476297,2.3725758187877555e-4
3.38,2.723143555099261e-5,0.023490985358201363,2.268176508219202e-4
3.3900000000000006,2.606313919587825e-5,0.022937353658360662,2.168081933346732e-4
3.4000000000000004,2.4942471290053535e-5,0.022394530294842882,2.0721282274777697e-4
3.41,2.38676032001796e-5,0.021862366757929387,1.9801571462118545e-4
3.42,2.283677156514692e-5,0.021340714899922782,1.8920159011305326e-4
3.4299999999999997,2.184827617331647e-5,0.020829426985092204,1.8075569973021615e-4
3.4400000000000004,2.0900477900450407e-5,0.02032835573822582,1.7266380745594606e-4
3.45,1.999179670692279e-5,0.019837354391795313,1.6491217525060002e-4
3.46,1.9120709692817737e-5,0.01935627673173696,1.5748754792063076e-4
3.4699999999999998,1.828574920954738e-5,0.018884977141856187,1.5037713835130986e-4
3.4800000000000004,1.7485501026639135e-5,0.01842331064686203,1.4356861309837283e-4
3.49,1.671860255236507e-5,0.017971132954039633,1.370500783336949e-4
3.5,1.5983741106905475e-5,0.01752830049356854,1.3081006613999737e-4
3.51,1.527965224676162e-5,0.017094670457496956,1.248375211495015e-4
3.5200000000000005,1.4605118139152864e-5,0.016670100837381043,1.1912178752135e-4
3.5300000000000002,1.3958965985154772e-5,0.016254450460600492,1.1365259625255809e-4
3.54,1.334006649035584e-5,0.015847579025360818,1.0842005281717363e-4
3.55,1.2747332381833466e-5,0.015449347134395174,1.0341462512828904e-4
3.5600000000000005,1.2179716970268655e-5,0.01505961632737743,9.86271318174831e-5
3.5700000000000003,1.1636212756042667e-5,0.014678249112060025,9.404873082624001e-5
3.58,1.111585007817779e-5,0.01430510899414969,8.967090830385134e-5
3.59,1.0617695805008393e-5,0.013940060505935825,8.548546780629546e-5
3.6000000000000005,1.0140852065486724e-5,0.013582969233685602,8.148451979055293e-5
3.6100000000000003,9.684455020051437e-6,0.013233701843821355,7.766047139881913e-5
3.62,9.247673670005617e-6,0.012892126107895304,7.400601652705633e-5
3.63,8.829708704374098e-6,0.012558110926378211,7.051412617234282e-5
3.6400000000000006,8.429791383228741e-6,0.012231526351277954,6.717803905346733e-5
3.6500000000000004,8.047182456492295e-6,0.011912243607605169,6.39912524992429e-5
3.66,7.681171117250455e-6,0.01160013511370256,6.0947513599014376e-5
3.67,7.331073988623945e-6,0.011295074500456135,5.804081060987716e-5
3.6799999999999997,6.996234143270405e-6,0.010996936629405587,5.526536461512984e-5
3.6900000000000004,6.676020154607461e-6,0.010705597609772173,5.261562142852832e-5
3.7,6.36982517886709e-6,0.010420934814422592,5.008624373893874e-5
3.71,6.077066067111115e-6,0.010142826894787077,4.7672103490024574e-5
3.7199999999999998,5.797182506357287e-6,0.009871153794751144,4.5368274489650454e-5
3.7300000000000004,5.5296361889840515e-6,0.009605796763539575,4.317002524372684e-5
3.74,5.273910009601303e-6,0.009346638367612283,4.1072812009271986e-5
3.75,5.029507288592445e-6,0.009093562501591053,3.907227206151795e-5
3.76,4.795951021552522e-6,0.008846454398237232,3.7164217169946094e-5
3.7700000000000005,4.5727831538641285e-6,0.008605200637499661,3.534462727819199e-5
3.7800000000000002,4.359563879671637e-6,0.008369689154653023,3.36096443828226e-5
3.79,4.155870964531201e-6,0.008139809247546021,3.195556660604908e-5
3.8,3.961299091032075e-6,0.007915451582979969,3.0378842457506374e-5
3.8100000000000005,3.7754592267013287e-6,0.0076965082022373114,2.8876065280294553e-5
3.8200000000000003,3.5979780135212474e-6,0.0074828725257805526,2.7443967876547285e-5
