month,dy_ru,hml_ru,liq_ru,mom_ru,pe_ru,rmrf_ru,rmrf_ru_fixed,smb_ru,soe_ru
2010-07-31,0.7698362757646565,2.6936774635151144,1.6385264092824596,1.0597043714417862,1.4761247332013623,3.067176394354306,1.488652098804803,5.012027932660018,1.3866849575877533
2010-08-31,0.77501958340938,2.669103044015466,1.666076592328135,1.0238323187641103,1.487449562154483,3.05502117430348,1.4520323558463635,5.232020874708264,1.4167219404540616
2010-09-30,0.7715343203427881,2.604740293212077,1.6539792101912407,1.0365278395167852,1.6085919168450304,3.239468077702053,1.5185748844441596,5.432632251107203,1.4296566117704073
2010-10-31,0.7104905249172667,2.4072931647657216,1.584206097209323,1.0176464483921475,1.6646609966985808,3.4056430716839348,1.596176227370211,5.376377344146989,1.3536746518246454
2010-11-30,0.7287515523886903,2.3498695936134,1.6398925257323278,1.0307038699714672,1.7130826557705492,3.5777574612406973,1.630206971884919,5.657497362717746,1.4182178592236445
2010-12-31,0.7440247274236524,2.2162231103462315,1.7394241626891258,1.1028263425688507,1.7512398588451823,3.879702302182106,1.7523564633142432,5.668127800262292,1.528219091038608
2011-01-31,0.7379356290544173,2.2985203393258287,1.6453526251225725,1.026178808933973,1.6382025796763022,4.0066539209141085,1.7961379205003498,5.818123466240633,1.4732673889630417
2011-02-28,0.7676810763259717,2.3750817533084327,1.6396202165766456,1.0560129054461103,1.589203940518184,4.097717151228645,1.842646886927414,5.613377883340158,1.494193678955873
2011-03-31,0.7573887761356695,2.39730539327414,1.5481310481118853,1.102309567233773,1.5487062565019591,4.052588992242163,1.86718253787094,5.480716923823181,1.4983430548023333
2011-04-30,0.7626624741839022,2.4185071621722565,1.5921614432512352,1.1659249546684014,1.4581472068592636,3.8844106016531064,1.7810363402548324,5.618184265706514,1.5198697494706785
2011-05-31,0.7562728879751894,2.342875606196806,1.636363029238776,1.143153274378773,1.5196416490141391,3.7513112723874626,1.6916888255246358,5.842428472487923,1.5489129405133137
2011-06-30,0.7780013643196046,2.2939563635394165,1.6101779480448972,1.118852122072029,1.5019135095367404,3.75957165980926,1.6807318560110875,6.02047063775852,1.5147377253938281
