date,mkt_rf,smb,hml,mom
2006-02-28,1.7233914781444217,1.0835994556052464,3.0310527144601385,3.781159516634526
2006-03-31,1.7797463794797446,1.091293011740044,3.0371148198890587,3.8654793738554756
2006-04-30,1.8612587636599167,1.09282082195648,3.0374185313710473,3.93196561908579
2006-05-31,1.7743379793969987,1.0759913812983501,3.0550355588529996,3.817545419570394
2006-06-30,1.7603207093597624,1.0514587778047475,3.0477034735117527,3.791586110717315
2006-07-31,1.7636653187075462,1.0226488072928976,3.1171911127078205,3.8101648826598296
2006-08-31,1.8070514855477515,1.020296715036124,3.103163752700635,3.8147370805190217
2006-09-30,1.8001846899026699,1.010501866571777,3.132023175600751,3.8227480283881112
2006-10-31,1.8624710801733022,1.004236754999032,3.1210610944861488,3.8609755086719924
2006-11-30,1.9127577993379814,1.00644607586003,3.134481657192439,3.921592824158143
2006-12-31,1.9636371568003714,1.003225448417278,3.1539154434670325,4.021985600456592
2007-01-31,1.9756153434568537,1.0204809261300554,3.1876623387121295,4.048128506859559
2007-02-28,1.9864812278458666,1.032114408687938,3.2090196763815007,4.107635995910395
2007-03-31,2.0359446104192283,1.033043311655757,3.2321246180514476,4.175822753442508
2007-04-30,2.1122925333099496,1.0318036596817701,3.285131461787491,4.242635917497587
2007-05-31,2.152848549949501,1.0258191984556158,3.311084000335612,4.300335765975555
2007-06-30,2.152848549949501,1.0380264469172376,3.3233350111368543,4.317537109039457
2007-07-31,2.122493385395213,1.0556728965148305,3.3256613456446495,4.426339044187251
2007-08-31,2.0673085573749375,1.005528433930376,3.3359708958161485,4.394026769164684
2007-09-30,2.1766691800600717,0.9826023856367635,3.28459694402058,4.595273195192426
2007-10-31,2.2702659548026545,0.9892840818590934,3.1942705280600143,4.705559751877045
2007-11-30,2.165606694286252,0.9534719980957943,3.183729435317416,4.692854740546977
2007-12-31,2.1212117570533837,0.944890750112932,3.2359425980566217,4.741191144374611
2008-01-31,1.9328481530270436,0.9382765148621415,3.2848053312872763,4.636884939198369
2008-02-29,1.973051394610006,0.9600445300069433,3.2457161478449574,4.7699635369533615
2008-03-31,1.9426664031330119,0.9452598442448364,3.336596199984617,4.807169252541599
2008-04-30,2.043296522815302,0.9140662693847568,3.3105707496247367,4.737465298379745
2008-05-31,2.079258541616851,0.9256749110059431,3.2691886152544276,4.851638212070697
2008-06-30,1.9147891909749586,0.9391897647066298,3.2740923981773093,5.226184682042555
2008-07-31,1.8368572709022777,0.91937286067132,3.350378751054841,5.117480040656069
2008-08-31,1.7527292078949535,0.9042032084702433,3.3584196600573724,5.024853651920195
2008-09-30,1.499810383195712,0.8915443635516598,3.443051835490818,5.112788590828798
2008-10-31,1.1832004113030972,0.8738026307169817,3.47610513311153,5.567315496553479
2008-11-30,1.1187159888870783,0.8827154175502949,3.4521200076930603,5.7710792437273355
2008-12-31,1.193110602148069,0.8876586238885766,3.4745587877430646,5.683935947147053
2009-01-31,1.085492025834313,0.928047091275507,3.3856100827768425,5.71747116923522
2009-02-28,0.9774855692637989,0.944380720081956,3.2657594858465426,5.802661489656824
2009-03-31,1.0368189433181116,0.9241709726722022,3.2589013909262645,5.258371841927015
2009-04-30,1.1651771285008936,0.9132657551946701,3.3338561229175685,4.074186503125051
2009-05-31,1.3243403242541159,0.9397504620953154,3.287515522809014,3.6944723210337966
2009-06-30,1.314142903757359,0.9660634750339843,3.299021827138846,3.7465643807603732
2009-07-31,1.435701122354915,0.9340867740103594,3.422405243473839,3.6888672892966636
2009-08-31,1.4960005694938214,0.9523948747809625,3.5480075159093287,3.4723307794149494
2009-09-30,1.5654149959183346,0.9650617266155493,3.545523910648192,3.4303155769840283
2009-10-31,1.536767901493029,0.9790551216514749,3.5058140428489324,3.4954915729467246
2009-11-30,1.5724209168076675,0.9605509798522619,3.4500715995676345,3.5318446853053707
2009-12-31,1.591761694084402,0.9460466600564927,3.4859523442031377,3.5925924138926235
2010-01-31,1.5279320501516174,0.9813342004766001,3.4625964634969764,3.56025908216759
2010-02-28,1.5245705996412837,0.9825118015171721,3.4238153831058105,3.5851808957427624
2010-03-31,1.6209234615386128,0.9699356504577522,3.5600832353534217,3.7375510838118298
2010-04-30,1.610225366692458,1.0106729477769778,3.5615072686475635,3.7824016968175718
2010-05-31,1.4377702299196955,1.0135028320307533,3.472113436204509,3.7506295225643047
2010-06-30,1.4202294331146752,1.0186716964741103,3.3998934767314553,3.754005089134612
2010-07-31,1.5514586327344715,0.9906582248210722,3.480470952129991,3.723222247403708
2010-08-31,1.5007259354440543,0.9982862931521945,3.4000720731357883,3.836408203724781
2010-09-30,1.6509486015820043,1.0032777246179554,3.378991626282346,3.933469331279018
2010-10-31,1.7166563559249681,0.9970574027253242,3.3566902815488824,3.9480231678047506
2010-11-30,1.643011798255787,1.026370890365449,3.292577497171299,4.170296872152158
2010-12-31,1.7788888739715405,1.0479246790631231,3.325832529892729,4.19365053463621
2011-01-31,1.8167792069871345,1.0369214699329603,3.4655174961482236,4.077905779880251
2011-02-28,1.8789130558660945,1.0328774762002217,3.4554674954093936,4.095848565311724
2011-03-31,1.848850446972237,1.042689812224124,3.4108919647186124,4.124929090125438
2011-04-30,1.9542349224496542,1.0256939682848707,3.3682558151596305,4.216915008835235
2011-05-31,1.900102615097799,1.0247708437134144,3.3396256407307736,4.264566148435073
2011-06-30,1.8738811990094493,1.018007356144906,3.380703036111762,4.330240467120974
2011-07-31,1.8517694008611376,1.042337731956769,3.2992280929414686,4.448023007826666
2011-08-31,1.6930727632073383,1.0570346939773596,3.220046618710873,4.420890067478923
2011-09-30,1.5181783467680203,1.0549206245894047,3.2892776210131567,4.32893555407536
2011-10-31,1.650867134275545,1.0129347837307463,3.2027696195805113,4.3003645794184635
2011-11-30,1.5745970726720149,1.0104024467714197,3.162734999335755,4.53473444899677
2011-12-31,1.5541273107272786,1.0104024467714197,3.189301973330175,4.651277124335987
2012-01-31,1.6475303621019883,1.0266699261644394,3.220876062866144,4.328943619619502
2012-02-29,1.735673236474445,1.0220499114966994,3.2182993620158507,4.135872734184472
2012-03-31,1.7313340533832586,1.0251160612311896,3.212828253100424,4.307511452653129
2012-04-30,1.7062297096092016,1.0342395941761469,3.1421460315322145,4.583622936768195
2012-05-31,1.5144494902491272,1.041168999457127,3.1330338080407714,4.876516442427683
2012-06-30,1.6024390056326014,1.0022292788774305,3.204153675483296,4.845794388840388
2012-07-31,1.6150982737770991,0.9933094382954214,3.138788940503437,5.047379435416148
2012-08-31,1.6627436728535236,0.9858596175082058,3.165154767603666,4.9913535236830295
2012-09-30,1.7194432320978288,0.9925634629072615,3.210416480780398,4.921973709703835
2012-10-31,1.7326829449849823,0.9834318790485148,3.232247312849705,4.923942499187717
2012-11-30,1.7636979697002135,0.9598295139513504,3.260367864471497,5.0322692341698465
2012-12-31,1.8217236329033504,0.9642447297155264,3.3800233650976006,4.959301330274384
2013-01-31,1.9175462959940666,0.9662696436479291,3.4608059235234334,5.013853644907401
2013-02-28,1.8995213608117225,0.9759323400844084,3.4265439448805513,5.228947966273928
2013-03-31,1.9150974359703785,0.9923280033978265,3.3216917001672064,5.5134027356392306
2013-04-30,1.9993617231530751,0.9807177657580717,3.3761674440499485,5.779148747497041
2013-05-31,1.9695712334780942,0.9727739518554314,3.406890567790804,5.669922836169347
2013-06-30,1.8959092693460138,0.973065784040988,3.399736097598443,5.753837694144653
2013-07-31,1.9999946882331097,0.9679085353855708,3.42727395998899,5.8430221784038965
2013-08-31,1.9791947434754855,0.9833950719517399,3.4337857805129697,5.72908324592502
2013-09-30,2.11932173131355,0.9946057757719898,3.4434003806984057,5.908976459847066
2013-10-31,2.1892593484468965,0.9809796766439135,3.518466508997631,5.95211198800395
2013-11-30,2.2028327564072674,0.976565268099016,3.513188809234135,6.157459851590086
2013-12-31,2.2402809132661905,0.979397307376503,3.496676821830734,6.257826447171005
2014-01-31,2.1688159521329995,1.018671139402301,3.5428329558789002,6.2947476232093145
2014-02-28,2.285064487167328,0.9995201219815375,3.547438638721543,6.349511927531235
2014-03-31,2.27935182594941,1.003818058506058,3.5853962321558632,6.257444004582032
2014-04-30,2.3039688256696635,0.9842436063651899,3.6069086095487983,6.081609828053277
2014-05-31,2.336685182994173,0.9783381447269989,3.594284429415378,6.076744540190834
2014-06-30,2.371268123702486,0.9981005752504842,3.5806261485835993,6.093151750449349
2014-07-31,2.325502648915028,1.0044884189320873,3.593158340103642,6.110821890525651
2014-08-31,2.3201539928225237,1.0054929073510193,3.5881279184274972,6.135876260276806
2014-09-30,2.2250276791168,0.9890028236704625,3.5848986033009127,6.216256239286434
2014-10-31,2.1849771808926977,0.9706073711501921,3.5024459354249915,6.284013432294654
2014-11-30,2.202893993776018,0.9519717096241083,3.462868296354689,6.3173187034858165
2014-12-31,2.139010067956513,0.9687264117134927,3.442091086576561,6.448087200647973
2015-01-31,2.1332347407730308,0.962429690037355,3.4014744117549576,6.702141836353504
2015-02-28,2.2535491801526293,0.948955674376832,3.4273256172842954,6.492364796875639
2015-03-31,2.224929105564691,0.9563575286369714,3.400249744907749,6.626107511691277
2015-04-30,2.333950631737361,0.9799795595943046,3.4284718177904834,6.538642892536951
2015-05-31,2.324148039084064,0.999187158962353,3.403101126338834,6.757033565147687
2015-06-30,2.263952604871786,1.020469845448251,3.4075251578030747,6.8725788391117115
2015-07-31,2.2813850399292996,0.9892434681775347,3.3001881153322783,6.957111558832785
2015-08-31,2.136745228397782,1.007544472338819,3.3018382093899437,6.951545869585718
2015-09-30,2.037600249800125,1.0256802728409178,3.236461812844023,7.217094921803894
2015-10-31,2.176768346861473,0.9983971775833496,3.272710185147876,7.029450453836993
2015-11-30,2.148252681517588,1.010777302585383,3.19776512190799,7.2058896602283
2015-12-31,2.1222588240712255,1.0375629011038956,3.1571535048597585,7.433595773491515
2016-01-31,1.9790063534464175,1.0309224985368306,3.107270479482974,7.527259080237508
2016-02-29,1.957633084829196,1.0478296275128347,3.093598489373249,7.504677302996795
2016-03-31,2.094863164075723,1.0657475141433042,3.0877206522434397,7.4048650948669374
2016-04-30,2.1629462169081837,1.071502550719678,3.178808411484621,7.233072224666024
2016-05-31,2.1430471117126286,1.0760028614327006,3.114596481572632,7.447894469738607
2016-06-30,2.0727551664484545,1.08816169376689,3.069434832589829,7.929773241930693
2016-07-31,2.177014751320812,1.0882705099362668,3.1375762858733234,7.841752758945264
2016-08-31,2.1789740645970004,1.08565866071242,3.2150744201343944,7.519456720552612
2016-09-30,2.2136197522240924,1.1093260195159507,3.2006065852437895,7.7307534544001415
2016-10-31,2.17665230236195,1.1125430649725467,3.364477642408271,7.606288323784299
2016-11-30,2.1287659517099873,1.1098729616166128,3.4603652552169066,7.283781698855845
2016-12-31,2.1881585217626958,1.09766435903883,3.5243820124384193,7.133007417689528
2017-01-31,2.266056965137448,1.1121535285781428,3.554339259544146,7.3384380313189865
2017-02-28,2.2835056037690062,1.1193825265139006,3.528748016875428,7.22395839803041
2017-03-31,2.3524674730028305,1.1078528864908075,3.4984007839302995,7.25718860666135
2017-04-30,2.4176308220050093,1.1005410574399679,3.4760110189131455,7.249931418054689
2017-05-31,2.5027314269395853,1.0970193260561603,3.4151808260821657,7.271681212308852
2017-06-30,2.511490986933874,1.1131455101491856,3.4554799598299355,7.366940236190099
2017-07-31,2.5921098476144513,1.1164849466796332,3.5245895590265337,7.480391115827427
2017-08-31,2.5983309112487256,1.1218440744236953,3.5140157903494544,7.57913227855635
2017-09-30,2.6541950258405733,1.1209465991641563,3.5488045466739138,7.644312816151934
2017-10-31,2.691619175704926,1.1208345045042398,3.5470301444005776,7.787261465813974
2017-11-30,2.711537157605142,1.1217311721078431,3.540645490140656,7.865134080472115
2017-12-31,2.760073672726274,1.1416979869713628,3.5427698774347403,7.813224195540998
2018-01-31,2.890349150078954,1.1452372507309743,3.549146863214123,7.99449099687755
2018-02-28,2.766064136625559,1.1604689061656963,3.536369934506552,8.084828745142268
2018-03-31,2.7317649413314022,1.1552467960879504,3.4801416525478976,8.042787635667528
2018-04-30,2.778478121828169,1.130871088690495,3.554616683912423,7.988096679744988
2018-05-31,2.7304104503205413,1.1511136811780547,3.39359254813119,8.18220742906279
2018-06-30,2.6891812525207017,1.1366096487952113,3.3586385448854394,8.09465780957182
2018-07-31,2.736510842565066,1.1089900343294878,3.3962552965881563,7.959477024151969
