date,mkt,mkt_rf,smb,hml,mom,rf,cpi
1988-01-31,266.12800597606537,32.63210027264469,4.768622684146088,18.465569722874267,70.31368279014006,8.147974290284775,6.536723163841808
1988-02-29,279.9932750874184,34.18212503559532,4.928371544064983,18.166427493363706,69.23085207517191,8.185454972020084,6.553672316384181
1988-03-31,274.86939815331857,33.4061907972873,5.231466394024979,18.297225771315926,69.6670064432455,8.221470973896972,6.581920903954803
1988-04-30,277.67306601448246,33.59326546575211,5.2816884714076195,18.608278609428293,71.23451408821852,8.259289740376898,6.615819209039548
1988-05-31,278.2839467597143,33.495844995901436,5.142251895762459,19.041851501027974,71.6904149783831,8.301412118052822,6.638418079096046
1988-06-30,292.9773391486272,35.100295971205114,5.2538387619005045,18.834295319666772,69.60422390251216,8.342089037431279,6.666666666666667
1988-07-31,290.8093068389274,34.661542271565054,5.242280316624323,19.24864981669944,70.04273051309798,8.384633691522179,6.694915254237288
1988-08-31,282.89929369290854,33.514245222376246,5.245425684814298,19.65672119281347,70.27387152379121,8.434103030302161,6.72316384180791
1988-09-30,293.9889460056705,34.62021531471466,5.179333321185638,19.523055488702337,70.43550142829594,8.486394469090033,6.768361581920904
1988-10-31,299.1631514553704,35.01834779083388,5.029132654871254,19.854947432010274,71.35820649700662,8.538161475351483,6.790960451977401
1988-11-30,294.017545250338,34.21642762642379,4.942128659941981,20.113061748626407,71.65791096429405,8.586828995760987,6.796610169491526
1988-12-31,300.25071720964513,34.7262523980575,5.038005955944856,19.80332059769756,71.95887419034408,8.64092601843428,6.807909604519774
1989-01-31,320.21738990408653,36.844553794339,4.930192628487636,19.90035686862628,71.8581317664776,8.68845111153567,6.84180790960452
1989-02-28,314.9658247096595,36.01555133396637,5.066758964296744,20.079460080443912,72.5335982050825,8.741450663316037,6.870056497175141
1989-03-31,322.0210591831559,36.58099548990965,5.10425298063254,20.173833542821995,75.11579430118343,8.800018382760255,6.909604519774011
1989-04-30,338.1221121423136,38.16495259462273,5.074648313344872,19.887365106513926,76.38525122487343,8.858978505924748,6.954802259887005
1989-05-31,352.12036758500545,39.4434785065426,5.072110989188199,19.7083788205553,77.57686114398146,8.928964436121554,6.994350282485875
1989-06-30,349.8667972324614,38.910991546704274,5.021389879296318,20.155759019781904,78.06559536918854,8.992360083618017,7.011299435028248
1989-07-31,377.50627421382586,41.71258293806699,4.819027867160676,19.59341334312999,82.28894407866164,9.055306604203341,7.028248587570622
1989-08-31,385.73591099168726,42.31324413237515,4.843604909283195,19.716851847191705,82.16551066254365,9.122315873074447,7.03954802259887
1989-09-30,385.3116014895964,41.991663476969094,4.855713921556403,19.47039119910181,84.95913802507015,9.181610926249432,7.062146892655368
1989-10-31,373.79078460505747,40.45056942736433,4.697903219105821,19.26205801327142,86.1145823022111,9.244045880547926,7.096045197740113
1989-11-30,380.2199861002644,40.86721029246618,4.638239848223177,19.055953992529414,88.33633852560816,9.307829797123706,7.112994350282486
1989-12-31,386.9498798542391,41.34126993185879,4.52692209186582,19.095971495913727,90.80092237047262,9.364607558886162,7.124293785310734
1990-01-31,358.7799286008505,38.09598024220787,4.469882873508311,19.244920073581856,87.82265211672113,9.417985821971813,7.197740112994351
1990-02-28,364.80743140134484,38.518845622896386,4.515475678818095,19.370012054060137,87.3571920605025,9.471668341157052,7.231638418079096
1990-03-31,373.81817495695805,39.22374049779539,4.585465551839777,18.783100688822113,88.78985001029474,9.532287018540456,7.271186440677965
1990-04-30,363.83722968560727,37.90582281706946,4.562538224080577,18.319158101808206,90.9474433655449,9.598059798968386,7.282485875706215
1990-05-31,396.94641758699754,41.09749309826672,4.445737245544115,17.606542851647866,93.72134038819402,9.66332660560137,7.299435028248587
1990-06-30,395.1204640660973,40.64953042349561,4.508866714430841,17.256172648900073,95.99876895962713,9.724205563216657,7.3389830508474585
1990-07-31,390.299994404491,39.877189345449196,4.364582979569054,17.237190858986285,101.70109583582898,9.79033016104653,7.36723163841808
1990-08-31,353.26052493550475,35.8296546268861,4.20876736719844,17.51815706998776,103.49103512253957,9.854946340109436,7.435028248587571
1990-09-30,333.7605439590649,33.63687976372067,4.053884728085537,17.642535985184676,109.24513667535278,9.914076018150093,7.497175141242938
1990-10-31,329.6219132139725,32.99105167225723,3.8288941256767894,17.676056803556527,116.59733437360401,9.981491735073513,7.5423728813559325
1990-11-30,352.4317496083794,35.085983453445564,3.842678144529226,17.10865538016236,110.04456418180747,10.038386237963433,7.559322033898306
1990-12-31,363.2161611463958,35.94909864640032,3.8714982306131955,16.814386507623567,110.06657309464383,10.098616555391214,7.559322033898306
1991-01-31,382.139723142123,37.63511137291649,4.017066564084252,16.521816182390918,102.85721255694466,10.15112936147925,7.604519774011299
