month,long_rate,shiller_cape,real_rate_10y,cape_excess_yield,subsequent_stock_return_10y
1871-01-01,0.0532,,,,0.130609445964257
1871-02-01,0.053233333333333,,,,0.130858481713951
1871-03-01,0.053266666666667,,,,0.130950872929352
1871-04-01,0.0533,,,,0.122056037619699
1871-05-01,0.053333333333333,,,,0.122638098902248
1871-06-01,0.053366666666667,,,,0.123092799941121
1871-07-01,0.0534,,,,0.120021815665608
1871-08-01,0.053433333333333,,,,0.111933010280067
1871-09-01,0.053466666666667,,,,0.110028205440536
1871-10-01,0.0535,,,,0.114765257679102
1871-11-01,0.053533333333333,,,,0.115269919346064
1871-12-01,0.053566666666667,,,,0.112135173955724
1872-01-01,0.0536,,,,0.107684464010012
1872-02-01,0.053783333333333,,,,0.10375207603566
1872-03-01,0.053966666666667,,,,0.101665922925352
1872-04-01,0.05415,,,,0.100078667932763
1872-05-01,0.054333333333333,,,,0.097760663722722
1872-06-01,0.054516666666667,,,,0.096471705622549
1872-07-01,0.0547,,,,0.102500401470314
1872-08-01,0.054883333333333,,,,0.106841717944851
1872-09-01,0.055066666666667,,,,0.113703060848039
1872-10-01,0.05525,,,,0.10870071962282
1872-11-01,0.055433333333333,,,,0.108552457836065
1872-12-01,0.055616666666667,,,,0.105862474834387
1873-01-01,0.0558,,,,0.10438833573956
